"timeMillisSpent","score"
524,"0hard/-17800soft"
534,"0hard/-17740soft"
536,"0hard/-17661soft"
538,"0hard/-17648soft"
539,"0hard/-17591soft"
540,"0hard/-17583soft"
542,"0hard/-17497soft"
543,"0hard/-17473soft"
544,"0hard/-17460soft"
545,"0hard/-17429soft"
547,"0hard/-17421soft"
548,"0hard/-17353soft"
549,"0hard/-17319soft"
551,"0hard/-17226soft"
552,"0hard/-17166soft"
554,"0hard/-17097soft"
555,"0hard/-17014soft"
556,"0hard/-16942soft"
557,"0hard/-16867soft"
558,"0hard/-16859soft"
559,"0hard/-16816soft"
560,"0hard/-16748soft"
561,"0hard/-16704soft"
562,"0hard/-16612soft"
563,"0hard/-16578soft"
564,"0hard/-16576soft"
567,"0hard/-16522soft"
568,"0hard/-16461soft"
569,"0hard/-16412soft"
570,"0hard/-16397soft"
571,"0hard/-16390soft"
572,"0hard/-16346soft"
573,"0hard/-16279soft"
574,"0hard/-16246soft"
575,"0hard/-16192soft"
578,"0hard/-16157soft"
579,"0hard/-16134soft"
580,"0hard/-16103soft"
582,"0hard/-16031soft"
584,"0hard/-15995soft"
585,"0hard/-15959soft"
586,"0hard/-15944soft"
587,"0hard/-15942soft"
588,"0hard/-15905soft"
589,"0hard/-15875soft"
590,"0hard/-15814soft"
592,"0hard/-15804soft"
593,"0hard/-15800soft"
594,"0hard/-15740soft"
595,"0hard/-15731soft"
597,"0hard/-15647soft"
598,"0hard/-15635soft"
599,"0hard/-15623soft"
600,"0hard/-15532soft"
603,"0hard/-15494soft"
604,"0hard/-15492soft"
605,"0hard/-15408soft"
606,"0hard/-15381soft"
607,"0hard/-15366soft"
608,"0hard/-15346soft"
609,"0hard/-15319soft"
610,"0hard/-15266soft"
611,"0hard/-15171soft"
613,"0hard/-15150soft"
614,"0hard/-15069soft"
627,"0hard/-15043soft"
628,"0hard/-15013soft"
630,"0hard/-14960soft"
632,"0hard/-14883soft"
635,"0hard/-14822soft"
636,"0hard/-14732soft"
637,"0hard/-14684soft"
640,"0hard/-14603soft"
641,"0hard/-14555soft"
643,"0hard/-14466soft"
644,"0hard/-14395soft"
645,"0hard/-14378soft"
646,"0hard/-14292soft"
648,"0hard/-14257soft"
650,"0hard/-14210soft"
651,"0hard/-14117soft"
653,"0hard/-14066soft"
654,"0hard/-14063soft"
655,"0hard/-14012soft"
657,"0hard/-13995soft"
658,"0hard/-13994soft"
660,"0hard/-13901soft"
661,"0hard/-13860soft"
663,"0hard/-13814soft"
664,"0hard/-13772soft"
665,"0hard/-13718soft"
668,"0hard/-13661soft"
670,"0hard/-13649soft"
672,"0hard/-13605soft"
674,"0hard/-13591soft"
675,"0hard/-13583soft"
677,"0hard/-13582soft"
678,"0hard/-13504soft"
680,"0hard/-13422soft"
681,"0hard/-13414soft"
683,"0hard/-13408soft"
684,"0hard/-13333soft"
