"timeMillisSpent","score"
877,"0hard/-9229soft"
882,"0hard/-9170soft"
883,"0hard/-9111soft"
902,"0hard/-9081soft"
912,"0hard/-9047soft"
913,"0hard/-9037soft"
914,"0hard/-9031soft"
915,"0hard/-9021soft"
919,"0hard/-8992soft"
923,"0hard/-8933soft"
924,"0hard/-8898soft"
944,"0hard/-8876soft"
946,"0hard/-8781soft"
948,"0hard/-8772soft"
952,"0hard/-8769soft"
962,"0hard/-8744soft"
1161,"0hard/-8713soft"
1196,"0hard/-8672soft"
1199,"0hard/-8603soft"
1201,"0hard/-8574soft"
1202,"0hard/-8496soft"
1203,"0hard/-8427soft"
1208,"0hard/-8386soft"
1209,"0hard/-8352soft"
1210,"0hard/-8330soft"
1211,"0hard/-8318soft"
1217,"0hard/-8313soft"
1220,"0hard/-8289soft"
1221,"0hard/-8189soft"
1222,"0hard/-8098soft"
1224,"0hard/-8061soft"
1243,"0hard/-8054soft"
1244,"0hard/-8032soft"
1280,"0hard/-8019soft"
1281,"0hard/-7996soft"
1282,"0hard/-7911soft"
1284,"0hard/-7909soft"
1286,"0hard/-7906soft"
1288,"0hard/-7888soft"
1292,"0hard/-7882soft"
1295,"0hard/-7871soft"
1296,"0hard/-7840soft"
1297,"0hard/-7819soft"
1317,"0hard/-7784soft"
1323,"0hard/-7732soft"
1329,"0hard/-7680soft"
1487,"0hard/-7637soft"
1492,"0hard/-7602soft"
1511,"0hard/-7569soft"
1517,"0hard/-7517soft"
1527,"0hard/-7513soft"
1543,"0hard/-7488soft"
1547,"0hard/-7460soft"
1617,"0hard/-7433soft"
1625,"0hard/-7418soft"
1626,"0hard/-7401soft"
1641,"0hard/-7345soft"
1642,"0hard/-7340soft"
1643,"0hard/-7320soft"
1646,"0hard/-7281soft"
1657,"0hard/-7278soft"
1658,"0hard/-7270soft"
1659,"0hard/-7207soft"
1660,"0hard/-7198soft"
1661,"0hard/-7138soft"
1797,"0hard/-7131soft"
1799,"0hard/-7119soft"
1802,"0hard/-7074soft"
1812,"0hard/-6997soft"
1821,"0hard/-6970soft"
1843,"0hard/-6957soft"
1844,"0hard/-6892soft"
1845,"0hard/-6885soft"
1846,"0hard/-6865soft"
1848,"0hard/-6845soft"
1849,"0hard/-6821soft"
1852,"0hard/-6756soft"
1861,"0hard/-6731soft"
1865,"0hard/-6697soft"
1866,"0hard/-6661soft"
1928,"0hard/-6636soft"
1930,"0hard/-6619soft"
1945,"0hard/-6604soft"
1947,"0hard/-6514soft"
1947,"0hard/-6496soft"
1951,"0hard/-6482soft"
1966,"0hard/-6432soft"
1973,"0hard/-6412soft"
1974,"0hard/-6394soft"
1978,"0hard/-6392soft"
1978,"0hard/-6305soft"
1982,"0hard/-6285soft"
2550,"0hard/-6282soft"
2551,"0hard/-6271soft"
2556,"0hard/-6266soft"
2558,"0hard/-6264soft"
2561,"0hard/-6189soft"
2564,"0hard/-6171soft"
2568,"0hard/-6140soft"
2572,"0hard/-6121soft"
2574,"0hard/-6069soft"
3286,"0hard/-6064soft"
3290,"0hard/-6051soft"
3291,"0hard/-6030soft"
3293,"0hard/-6003soft"
3294,"0hard/-6000soft"
3296,"0hard/-5998soft"
3297,"0hard/-5992soft"
3299,"0hard/-5967soft"
3300,"0hard/-5927soft"
3301,"0hard/-5889soft"
3302,"0hard/-5876soft"
3303,"0hard/-5873soft"
3305,"0hard/-5848soft"
3306,"0hard/-5841soft"
19012,"0hard/-5813soft"
19015,"0hard/-5795soft"
19024,"0hard/-5751soft"
19035,"0hard/-5727soft"
19039,"0hard/-5695soft"
19042,"0hard/-5674soft"
19050,"0hard/-5673soft"
19051,"0hard/-5671soft"
19070,"0hard/-5601soft"
19073,"0hard/-5557soft"
19075,"0hard/-5522soft"
19077,"0hard/-5515soft"
19088,"0hard/-5514soft"
19090,"0hard/-5507soft"
