"timeMillisSpent","score"
206,"0hard/-1780000soft"
218,"0hard/-1774052soft"
219,"0hard/-1766176soft"
221,"0hard/-1764916soft"
222,"0hard/-1759263soft"
223,"0hard/-1758475soft"
224,"0hard/-1749923soft"
225,"0hard/-1747542soft"
227,"0hard/-1746320soft"
228,"0hard/-1743252soft"
230,"0hard/-1742499soft"
231,"0hard/-1735721soft"
232,"0hard/-1732363soft"
233,"0hard/-1723087soft"
234,"0hard/-1717146soft"
236,"0hard/-1710312soft"
237,"0hard/-1702021soft"
238,"0hard/-1694893soft"
239,"0hard/-1687432soft"
240,"0hard/-1686730soft"
241,"0hard/-1682481soft"
243,"0hard/-1675699soft"
244,"0hard/-1671307soft"
245,"0hard/-1662118soft"
246,"0hard/-1658760soft"
247,"0hard/-1658635soft"
250,"0hard/-1653268soft"
251,"0hard/-1647230soft"
252,"0hard/-1642362soft"
254,"0hard/-1640934soft"
255,"0hard/-1640323soft"
256,"0hard/-1635968soft"
258,"0hard/-1629307soft"
259,"0hard/-1626065soft"
260,"0hard/-1620690soft"
262,"0hard/-1617205soft"
263,"0hard/-1614918soft"
264,"0hard/-1611788soft"
265,"0hard/-1604608soft"
266,"0hard/-1604607soft"
268,"0hard/-1601067soft"
269,"0hard/-1597521soft"
270,"0hard/-1596031soft"
271,"0hard/-1595876soft"
272,"0hard/-1592253soft"
274,"0hard/-1589336soft"
275,"0hard/-1583181soft"
277,"0hard/-1582210soft"
278,"0hard/-1581864soft"
279,"0hard/-1575905soft"
281,"0hard/-1575055soft"
282,"0hard/-1566674soft"
284,"0hard/-1565493soft"
285,"0hard/-1564276soft"
287,"0hard/-1555193soft"
290,"0hard/-1551349soft"
291,"0hard/-1551211soft"
292,"0hard/-1542832soft"
294,"0hard/-1540160soft"
295,"0hard/-1538727soft"
297,"0hard/-1536779soft"
298,"0hard/-1534057soft"
299,"0hard/-1528766soft"
300,"0hard/-1519287soft"
301,"0hard/-1517191soft"
302,"0hard/-1509164soft"
304,"0hard/-1506628soft"
305,"0hard/-1503646soft"
306,"0hard/-1498443soft"
308,"0hard/-1490711soft"
310,"0hard/-1484668soft"
311,"0hard/-1475690soft"
313,"0hard/-1470938soft"
315,"0hard/-1462895soft"
316,"0hard/-1458122soft"
318,"0hard/-1449268soft"
319,"0hard/-1442112soft"
320,"0hard/-1440500soft"
321,"0hard/-1431940soft"
322,"0hard/-1431939soft"
323,"0hard/-1428450soft"
324,"0hard/-1423760soft"
326,"0hard/-1414537soft"
327,"0hard/-1409449soft"
328,"0hard/-1409186soft"
330,"0hard/-1404038soft"
332,"0hard/-1402288soft"
333,"0hard/-1402287soft"
335,"0hard/-1393029soft"
336,"0hard/-1388936soft"
338,"0hard/-1384386soft"
339,"0hard/-1380281soft"
340,"0hard/-1374919soft"
342,"0hard/-1369280soft"
343,"0hard/-1368158soft"
345,"0hard/-1363820soft"
346,"0hard/-1362512soft"
347,"0hard/-1361810soft"
348,"0hard/-1361740soft"
349,"0hard/-1353936soft"
351,"0hard/-1345791soft"
352,"0hard/-1344978soft"
353,"0hard/-1344392soft"
354,"0hard/-1336949soft"
355,"0hard/-1335140soft"
356,"0hard/-1333991soft"
358,"0hard/-1333990soft"
359,"0hard/-1333363soft"
360,"0hard/-1324598soft"
362,"0hard/-1320291soft"
364,"0hard/-1319404soft"
365,"0hard/-1314092soft"
367,"0hard/-1313370soft"
368,"0hard/-1313163soft"
369,"0hard/-1310420soft"
370,"0hard/-1303707soft"
371,"0hard/-1302927soft"
373,"0hard/-1299624soft"
373,"0hard/-1296664soft"
375,"0hard/-1295174soft"
376,"0hard/-1293342soft"
377,"0hard/-1289839soft"
378,"0hard/-1288779soft"
380,"0hard/-1288731soft"
381,"0hard/-1287396soft"
386,"0hard/-1283702soft"
387,"0hard/-1281614soft"
388,"0hard/-1278168soft"
391,"0hard/-1274703soft"
393,"0hard/-1269898soft"
394,"0hard/-1263449soft"
395,"0hard/-1258213soft"
396,"0hard/-1258212soft"
398,"0hard/-1252623soft"
400,"0hard/-1251422soft"
401,"0hard/-1247730soft"
402,"0hard/-1247165soft"
403,"0hard/-1242641soft"
404,"0hard/-1238576soft"
405,"0hard/-1232520soft"
406,"0hard/-1230979soft"
408,"0hard/-1230978soft"
409,"0hard/-1226162soft"
410,"0hard/-1219801soft"
411,"0hard/-1213626soft"
412,"0hard/-1213483soft"
413,"0hard/-1212926soft"
414,"0hard/-1210550soft"
416,"0hard/-1206294soft"
416,"0hard/-1200091soft"
418,"0hard/-1190920soft"
419,"0hard/-1186396soft"
420,"0hard/-1186395soft"
423,"0hard/-1181782soft"
424,"0hard/-1181133soft"
424,"0hard/-1180011soft"
425,"0hard/-1180010soft"
427,"0hard/-1173751soft"
429,"0hard/-1173750soft"
430,"0hard/-1169291soft"
431,"0hard/-1168131soft"
432,"0hard/-1166172soft"
433,"0hard/-1163023soft"
435,"0hard/-1159543soft"
437,"0hard/-1158455soft"
441,"0hard/-1154510soft"
445,"0hard/-1154485soft"
454,"0hard/-1154185soft"
455,"0hard/-1150089soft"
464,"0hard/-1147596soft"
465,"0hard/-1144228soft"
466,"0hard/-1142735soft"
467,"0hard/-1138837soft"
468,"0hard/-1133189soft"
469,"0hard/-1133188soft"
471,"0hard/-1131844soft"
471,"0hard/-1131745soft"
472,"0hard/-1129334soft"
473,"0hard/-1129333soft"
483,"0hard/-1126785soft"
484,"0hard/-1117897soft"
488,"0hard/-1117612soft"
489,"0hard/-1116238soft"
491,"0hard/-1111796soft"
493,"0hard/-1109248soft"
494,"0hard/-1107370soft"
496,"0hard/-1101725soft"
498,"0hard/-1096802soft"
499,"0hard/-1096801soft"
500,"0hard/-1096724soft"
501,"0hard/-1088966soft"
504,"0hard/-1088146soft"
505,"0hard/-1088145soft"
509,"0hard/-1080436soft"
510,"0hard/-1076448soft"
512,"0hard/-1076447soft"
516,"0hard/-1071450soft"
517,"0hard/-1063682soft"
518,"0hard/-1063681soft"
519,"0hard/-1055900soft"
520,"0hard/-1053263soft"
523,"0hard/-1051607soft"
526,"0hard/-1049967soft"
526,"0hard/-1049908soft"
526,"0hard/-1049616soft"
526,"0hard/-1048150soft"
526,"0hard/-1040292soft"
542,"0hard/-1034080soft"
542,"0hard/-1034079soft"
542,"0hard/-1028405soft"
542,"0hard/-1022269soft"
542,"0hard/-1018067soft"
542,"0hard/-1017140soft"
542,"0hard/-1015312soft"
542,"0hard/-1015066soft"
557,"0hard/-1008746soft"
557,"0hard/-1004897soft"
557,"0hard/-996563soft"
557,"0hard/-995289soft"
557,"0hard/-990458soft"
557,"0hard/-989616soft"
557,"0hard/-988512soft"
557,"0hard/-985746soft"
557,"0hard/-985745soft"
557,"0hard/-985368soft"
573,"0hard/-981986soft"
573,"0hard/-981395soft"
573,"0hard/-979848soft"
573,"0hard/-975536soft"
573,"0hard/-969487soft"
573,"0hard/-964142soft"
589,"0hard/-962265soft"
589,"0hard/-960701soft"
589,"0hard/-956789soft"
589,"0hard/-953553soft"
589,"0hard/-953552soft"
589,"0hard/-953400soft"
589,"0hard/-952628soft"
604,"0hard/-951549soft"
604,"0hard/-950708soft"
604,"0hard/-950707soft"
604,"0hard/-945072soft"
604,"0hard/-942044soft"
604,"0hard/-941118soft"
604,"0hard/-939592soft"
604,"0hard/-938489soft"
604,"0hard/-934487soft"
604,"0hard/-933184soft"
604,"0hard/-928151soft"
604,"0hard/-925989soft"
620,"0hard/-923270soft"
620,"0hard/-919305soft"
620,"0hard/-918040soft"
620,"0hard/-913154soft"
620,"0hard/-910759soft"
620,"0hard/-905481soft"
620,"0hard/-905123soft"
620,"0hard/-905122soft"
636,"0hard/-903657soft"
636,"0hard/-901113soft"
636,"0hard/-901112soft"
636,"0hard/-900786soft"
651,"0hard/-893877soft"
651,"0hard/-889179soft"
651,"0hard/-887352soft"
