"timeMillisSpent","score"
183,"0hard/-1780000soft"
193,"0hard/-1774052soft"
194,"0hard/-1766176soft"
195,"0hard/-1764916soft"
196,"0hard/-1759263soft"
197,"0hard/-1758475soft"
198,"0hard/-1749923soft"
199,"0hard/-1747542soft"
200,"0hard/-1746320soft"
201,"0hard/-1743252soft"
203,"0hard/-1742499soft"
204,"0hard/-1735721soft"
204,"0hard/-1732363soft"
205,"0hard/-1723087soft"
206,"0hard/-1717146soft"
208,"0hard/-1710312soft"
209,"0hard/-1702021soft"
210,"0hard/-1694893soft"
211,"0hard/-1687432soft"
212,"0hard/-1686730soft"
213,"0hard/-1682481soft"
213,"0hard/-1675699soft"
214,"0hard/-1671307soft"
216,"0hard/-1662118soft"
217,"0hard/-1658760soft"
218,"0hard/-1658635soft"
220,"0hard/-1653268soft"
221,"0hard/-1647230soft"
222,"0hard/-1642362soft"
223,"0hard/-1637834soft"
224,"0hard/-1631547soft"
224,"0hard/-1627624soft"
225,"0hard/-1620963soft"
226,"0hard/-1617721soft"
227,"0hard/-1612346soft"
228,"0hard/-1608861soft"
229,"0hard/-1606574soft"
230,"0hard/-1603444soft"
231,"0hard/-1603443soft"
232,"0hard/-1599903soft"
233,"0hard/-1596357soft"
234,"0hard/-1594867soft"
235,"0hard/-1594712soft"
236,"0hard/-1591089soft"
237,"0hard/-1588172soft"
238,"0hard/-1582017soft"
240,"0hard/-1581046soft"
241,"0hard/-1580700soft"
241,"0hard/-1574741soft"
250,"0hard/-1573891soft"
251,"0hard/-1565510soft"
253,"0hard/-1558966soft"
254,"0hard/-1550820soft"
255,"0hard/-1550640soft"
256,"0hard/-1545263soft"
257,"0hard/-1540969soft"
258,"0hard/-1532590soft"
259,"0hard/-1529918soft"
260,"0hard/-1528485soft"
261,"0hard/-1526537soft"
262,"0hard/-1523815soft"
264,"0hard/-1518524soft"
265,"0hard/-1517216soft"
266,"0hard/-1509189soft"
267,"0hard/-1506653soft"
268,"0hard/-1503671soft"
269,"0hard/-1498468soft"
270,"0hard/-1497351soft"
271,"0hard/-1497113soft"
273,"0hard/-1487237soft"
273,"0hard/-1478259soft"
274,"0hard/-1473507soft"
277,"0hard/-1465464soft"
278,"0hard/-1460691soft"
279,"0hard/-1451837soft"
280,"0hard/-1444681soft"
281,"0hard/-1444680soft"
282,"0hard/-1444441soft"
283,"0hard/-1434924soft"
284,"0hard/-1425011soft"
285,"0hard/-1424876soft"
286,"0hard/-1419788soft"
288,"0hard/-1419525soft"
289,"0hard/-1414239soft"
290,"0hard/-1413550soft"
291,"0hard/-1407614soft"
293,"0hard/-1401962soft"
295,"0hard/-1397412soft"
296,"0hard/-1390089soft"
297,"0hard/-1380728soft"
298,"0hard/-1380063soft"
299,"0hard/-1375087soft"
300,"0hard/-1365993soft"
301,"0hard/-1364871soft"
302,"0hard/-1360533soft"
303,"0hard/-1359225soft"
304,"0hard/-1358523soft"
305,"0hard/-1358453soft"
306,"0hard/-1350649soft"
309,"0hard/-1345906soft"
309,"0hard/-1341745soft"
312,"0hard/-1335311soft"
313,"0hard/-1329631soft"
314,"0hard/-1328038soft"
315,"0hard/-1325874soft"
316,"0hard/-1325040soft"
317,"0hard/-1317530soft"
318,"0hard/-1317529soft"
320,"0hard/-1309614soft"
321,"0hard/-1304302soft"
324,"0hard/-1303393soft"
325,"0hard/-1301930soft"
326,"0hard/-1294634soft"
327,"0hard/-1294342soft"
329,"0hard/-1284349soft"
330,"0hard/-1275601soft"
331,"0hard/-1273769soft"
332,"0hard/-1268515soft"
333,"0hard/-1266041soft"
335,"0hard/-1257255soft"
337,"0hard/-1255709soft"
338,"0hard/-1255139soft"
338,"0hard/-1252919soft"
339,"0hard/-1250832soft"
340,"0hard/-1247386soft"
341,"0hard/-1239717soft"
342,"0hard/-1233650soft"
345,"0hard/-1232020soft"
346,"0hard/-1230965soft"
347,"0hard/-1227730soft"
348,"0hard/-1224204soft"
349,"0hard/-1223086soft"
350,"0hard/-1221040soft"
352,"0hard/-1214219soft"
353,"0hard/-1212623soft"
354,"0hard/-1208931soft"
355,"0hard/-1208366soft"
356,"0hard/-1203842soft"
358,"0hard/-1201459soft"
359,"0hard/-1197330soft"
360,"0hard/-1196605soft"
361,"0hard/-1188538soft"
362,"0hard/-1182650soft"
363,"0hard/-1178805soft"
364,"0hard/-1177779soft"
365,"0hard/-1177778soft"
366,"0hard/-1171747soft"
367,"0hard/-1170304soft"
369,"0hard/-1168186soft"
370,"0hard/-1165809soft"
371,"0hard/-1160658soft"
372,"0hard/-1153377soft"
373,"0hard/-1153198soft"
374,"0hard/-1151083soft"
375,"0hard/-1150064soft"
376,"0hard/-1147902soft"
378,"0hard/-1142567soft"
379,"0hard/-1135201soft"
380,"0hard/-1134552soft"
381,"0hard/-1133430soft"
383,"0hard/-1127171soft"
385,"0hard/-1122712soft"
386,"0hard/-1122711soft"
387,"0hard/-1120429soft"
388,"0hard/-1120147soft"
389,"0hard/-1116998soft"
390,"0hard/-1116997soft"
391,"0hard/-1112819soft"
392,"0hard/-1112208soft"
393,"0hard/-1105607soft"
396,"0hard/-1100268soft"
397,"0hard/-1100138soft"
398,"0hard/-1092578soft"
399,"0hard/-1088888soft"
401,"0hard/-1088887soft"
402,"0hard/-1079250soft"
403,"0hard/-1069724soft"
404,"0hard/-1065011soft"
405,"0hard/-1058869soft"
406,"0hard/-1057330soft"
407,"0hard/-1056958soft"
409,"0hard/-1052929soft"
410,"0hard/-1049233soft"
411,"0hard/-1045366soft"
413,"0hard/-1045365soft"
414,"0hard/-1045156soft"
415,"0hard/-1044756soft"
417,"0hard/-1043293soft"
418,"0hard/-1043292soft"
421,"0hard/-1041893soft"
422,"0hard/-1037417soft"
423,"0hard/-1029594soft"
424,"0hard/-1027215soft"
425,"0hard/-1023318soft"
426,"0hard/-1023317soft"
427,"0hard/-1023316soft"
430,"0hard/-1021640soft"
431,"0hard/-1016118soft"
432,"0hard/-1012388soft"
433,"0hard/-1009946soft"
435,"0hard/-1007373soft"
435,"0hard/-1006606soft"
436,"0hard/-1004190soft"
438,"0hard/-998500soft"
439,"0hard/-991866soft"
443,"0hard/-988179soft"
444,"0hard/-986832soft"
445,"0hard/-978335soft"
446,"0hard/-978334soft"
447,"0hard/-978333soft"
448,"0hard/-978332soft"
453,"0hard/-973318soft"
454,"0hard/-973317soft"
455,"0hard/-967671soft"
456,"0hard/-966349soft"
458,"0hard/-962998soft"
459,"0hard/-962136soft"
459,"0hard/-959556soft"
460,"0hard/-953788soft"
461,"0hard/-951901soft"
470,"0hard/-949427soft"
474,"0hard/-945455soft"
475,"0hard/-944364soft"
477,"0hard/-936583soft"
479,"0hard/-934928soft"
482,"0hard/-932365soft"
483,"0hard/-925552soft"
485,"0hard/-919782soft"
486,"0hard/-919538soft"
487,"0hard/-919036soft"
490,"0hard/-918758soft"
492,"0hard/-918757soft"
495,"0hard/-917212soft"
496,"0hard/-915747soft"
497,"0hard/-913042soft"
498,"0hard/-910908soft"
499,"0hard/-903317soft"
500,"0hard/-903316soft"
501,"0hard/-896482soft"
502,"0hard/-896459soft"
504,"0hard/-890257soft"
504,"0hard/-890005soft"
504,"0hard/-884948soft"
504,"0hard/-884947soft"
504,"0hard/-876629soft"
504,"0hard/-873568soft"
504,"0hard/-873567soft"
504,"0hard/-872105soft"
504,"0hard/-871948soft"
504,"0hard/-871903soft"
504,"0hard/-871292soft"
520,"0hard/-869922soft"
520,"0hard/-869317soft"
520,"0hard/-860101soft"
520,"0hard/-853299soft"
520,"0hard/-844928soft"
520,"0hard/-839578soft"
520,"0hard/-837418soft"
520,"0hard/-837417soft"
