"timeMillisSpent","score"
325,"0hard/-1780000soft"
328,"0hard/-1777739soft"
330,"0hard/-1774168soft"
339,"0hard/-1769947soft"
341,"0hard/-1763646soft"
342,"0hard/-1759185soft"
343,"0hard/-1755864soft"
344,"0hard/-1748104soft"
345,"0hard/-1747654soft"
346,"0hard/-1743633soft"
348,"0hard/-1738542soft"
348,"0hard/-1737962soft"
349,"0hard/-1729712soft"
350,"0hard/-1727801soft"
351,"0hard/-1722820soft"
352,"0hard/-1716299soft"
353,"0hard/-1706439soft"
354,"0hard/-1701248soft"
355,"0hard/-1698327soft"
356,"0hard/-1691916soft"
358,"0hard/-1685665soft"
359,"0hard/-1678574soft"
360,"0hard/-1672333soft"
361,"0hard/-1667582soft"
362,"0hard/-1663531soft"
363,"0hard/-1662301soft"
364,"0hard/-1660771soft"
399,"0hard/-1659101soft"
401,"0hard/-1652570soft"
417,"0hard/-1643340soft"
427,"0hard/-1636349soft"
428,"0hard/-1629498soft"
429,"0hard/-1620808soft"
430,"0hard/-1610828soft"
431,"0hard/-1607557soft"
432,"0hard/-1605196soft"
433,"0hard/-1596106soft"
443,"0hard/-1586486soft"
445,"0hard/-1583065soft"
448,"0hard/-1576564soft"
450,"0hard/-1572853soft"
452,"0hard/-1571453soft"
453,"0hard/-1563613soft"
454,"0hard/-1561442soft"
455,"0hard/-1559491soft"
456,"0hard/-1554030soft"
459,"0hard/-1546849soft"
460,"0hard/-1539768soft"
461,"0hard/-1533837soft"
463,"0hard/-1525647soft"
464,"0hard/-1517247soft"
465,"0hard/-1516577soft"
466,"0hard/-1515907soft"
469,"0hard/-1510025soft"
470,"0hard/-1505494soft"
471,"0hard/-1497983soft"
473,"0hard/-1496072soft"
474,"0hard/-1487062soft"
476,"0hard/-1485872soft"
477,"0hard/-1485072soft"
480,"0hard/-1482192soft"
480,"0hard/-1473272soft"
481,"0hard/-1463892soft"
482,"0hard/-1456931soft"
483,"0hard/-1450760soft"
484,"0hard/-1443569soft"
485,"0hard/-1443138soft"
486,"0hard/-1438787soft"
487,"0hard/-1438666soft"
490,"0hard/-1436986soft"
492,"0hard/-1431805soft"
493,"0hard/-1431484soft"
496,"0hard/-1428823soft"
497,"0hard/-1425982soft"
498,"0hard/-1419601soft"
500,"0hard/-1417150soft"
503,"0hard/-1413440soft"
503,"0hard/-1408479soft"
504,"0hard/-1404148soft"
505,"0hard/-1403758soft"
507,"0hard/-1398687soft"
509,"0hard/-1392177soft"
514,"0hard/-1386104soft"
516,"0hard/-1379403soft"
517,"0hard/-1374022soft"
517,"0hard/-1372982soft"
518,"0hard/-1371732soft"
520,"0hard/-1362342soft"
521,"0hard/-1357631soft"
521,"0hard/-1355081soft"
522,"0hard/-1353311soft"
524,"0hard/-1352841soft"
527,"0hard/-1352592soft"
529,"0hard/-1344452soft"
529,"0hard/-1338911soft"
531,"0hard/-1338301soft"
532,"0hard/-1330001soft"
533,"0hard/-1321091soft"
534,"0hard/-1317610soft"
535,"0hard/-1311309soft"
536,"0hard/-1304608soft"
537,"0hard/-1294808soft"
538,"0hard/-1292268soft"
542,"0hard/-1288177soft"
543,"0hard/-1284546soft"
545,"0hard/-1283207soft"
546,"0hard/-1280467soft"
550,"0hard/-1272568soft"
551,"0hard/-1269437soft"
552,"0hard/-1266468soft"
553,"0hard/-1262597soft"
554,"0hard/-1262196soft"
555,"0hard/-1259065soft"
557,"0hard/-1255515soft"
565,"0hard/-1255482soft"
566,"0hard/-1254902soft"
567,"0hard/-1254741soft"
568,"0hard/-1249530soft"
569,"0hard/-1248650soft"
571,"0hard/-1242729soft"
572,"0hard/-1233449soft"
575,"0hard/-1227209soft"
576,"0hard/-1224909soft"
577,"0hard/-1218978soft"
578,"0hard/-1214947soft"
581,"0hard/-1213757soft"
581,"0hard/-1208307soft"
582,"0hard/-1204886soft"
584,"0hard/-1200465soft"
585,"0hard/-1198124soft"
586,"0hard/-1192413soft"
587,"0hard/-1184143soft"
589,"0hard/-1175873soft"
591,"0hard/-1167284soft"
592,"0hard/-1159584soft"
594,"0hard/-1158414soft"
596,"0hard/-1153065soft"
597,"0hard/-1153064soft"
597,"0hard/-1145585soft"
598,"0hard/-1145374soft"
601,"0hard/-1144042soft"
602,"0hard/-1142962soft"
603,"0hard/-1134002soft"
609,"0hard/-1128821soft"
611,"0hard/-1123550soft"
612,"0hard/-1122730soft"
613,"0hard/-1122600soft"
616,"0hard/-1121238soft"
619,"0hard/-1115688soft"
639,"0hard/-1113897soft"
688,"0hard/-1110066soft"
703,"0hard/-1103335soft"
706,"0hard/-1096776soft"
711,"0hard/-1096207soft"
713,"0hard/-1087227soft"
732,"0hard/-1085077soft"
737,"0hard/-1082946soft"
740,"0hard/-1082696soft"
744,"0hard/-1079006soft"
752,"0hard/-1073905soft"
753,"0hard/-1069474soft"
753,"0hard/-1067704soft"
754,"0hard/-1067703soft"
756,"0hard/-1064772soft"
758,"0hard/-1064771soft"
759,"0hard/-1061461soft"
762,"0hard/-1056250soft"
763,"0hard/-1054280soft"
764,"0hard/-1049920soft"
765,"0hard/-1043179soft"
792,"0hard/-1041387soft"
798,"0hard/-1040934soft"
800,"0hard/-1037194soft"
801,"0hard/-1036174soft"
803,"0hard/-1035184soft"
805,"0hard/-1027244soft"
808,"0hard/-1023404soft"
810,"0hard/-1023403soft"
811,"0hard/-1020562soft"
812,"0hard/-1011812soft"
816,"0hard/-1011323soft"
821,"0hard/-1010544soft"
823,"0hard/-1008084soft"
824,"0hard/-1005703soft"
831,"0hard/-1002255soft"
832,"0hard/-995505soft"
835,"0hard/-993756soft"
836,"0hard/-992176soft"
838,"0hard/-991416soft"
845,"0hard/-990575soft"
853,"0hard/-986436soft"
854,"0hard/-985666soft"
858,"0hard/-983905soft"
865,"0hard/-981973soft"
866,"0hard/-977692soft"
867,"0hard/-976832soft"
867,"0hard/-975912soft"
870,"0hard/-974422soft"
871,"0hard/-965212soft"
872,"0hard/-964832soft"
876,"0hard/-959111soft"
877,"0hard/-955991soft"
879,"0hard/-952931soft"
882,"0hard/-952531soft"
885,"0hard/-952530soft"
886,"0hard/-952529soft"
888,"0hard/-952528soft"
891,"0hard/-944838soft"
895,"0hard/-944589soft"
897,"0hard/-938769soft"
901,"0hard/-938179soft"
902,"0hard/-938009soft"
907,"0hard/-937450soft"
976,"0hard/-931310soft"
977,"0hard/-925679soft"
981,"0hard/-919218soft"
994,"0hard/-912258soft"
1021,"0hard/-910897soft"
1028,"0hard/-907258soft"
1029,"0hard/-906948soft"
1030,"0hard/-901618soft"
1031,"0hard/-900189soft"
1032,"0hard/-900188soft"
1033,"0hard/-894899soft"
1034,"0hard/-887539soft"
1037,"0hard/-887469soft"
1042,"0hard/-878719soft"
1048,"0hard/-877069soft"
1051,"0hard/-874068soft"
1059,"0hard/-871997soft"
1061,"0hard/-870117soft"
1067,"0hard/-867014soft"
1068,"0hard/-862355soft"
1072,"0hard/-857675soft"
1075,"0hard/-850894soft"
1078,"0hard/-848074soft"
1166,"0hard/-842897soft"
1168,"0hard/-842756soft"
1169,"0hard/-841466soft"
1170,"0hard/-840556soft"
1171,"0hard/-838366soft"
1174,"0hard/-838145soft"
1179,"0hard/-834304soft"
1250,"0hard/-833286soft"
1253,"0hard/-828636soft"
1261,"0hard/-821925soft"
1339,"0hard/-818405soft"
1342,"0hard/-818404soft"
1343,"0hard/-811434soft"
1345,"0hard/-808244soft"
1347,"0hard/-802253soft"
1349,"0hard/-799943soft"
1350,"0hard/-797073soft"
1355,"0hard/-796702soft"
1357,"0hard/-795923soft"
1361,"0hard/-795922soft"
1369,"0hard/-793311soft"
1377,"0hard/-785500soft"
1383,"0hard/-783270soft"
1391,"0hard/-775829soft"
1398,"0hard/-774956soft"
1399,"0hard/-773106soft"
1403,"0hard/-771097soft"
1404,"0hard/-767467soft"
1405,"0hard/-760857soft"
1409,"0hard/-760067soft"
1411,"0hard/-753446soft"
1416,"0hard/-750756soft"
1417,"0hard/-747846soft"
1419,"0hard/-747005soft"
1420,"0hard/-745585soft"
1422,"0hard/-743415soft"
1423,"0hard/-742975soft"
1426,"0hard/-741865soft"
1427,"0hard/-737584soft"
1430,"0hard/-737484soft"
1593,"0hard/-735403soft"
1604,"0hard/-729652soft"
1608,"0hard/-726811soft"
1610,"0hard/-724651soft"
1615,"0hard/-723180soft"
1617,"0hard/-723179soft"
1618,"0hard/-723159soft"
1620,"0hard/-723158soft"
1830,"0hard/-719407soft"
1833,"0hard/-716328soft"
1860,"0hard/-711598soft"
1865,"0hard/-710149soft"
1870,"0hard/-707571soft"
1891,"0hard/-705339soft"
1896,"0hard/-701750soft"
1908,"0hard/-701390soft"
1911,"0hard/-697291soft"
1915,"0hard/-695852soft"
1921,"0hard/-694213soft"
1926,"0hard/-693192soft"
1928,"0hard/-692112soft"
1934,"0hard/-691222soft"
1950,"0hard/-690344soft"
1951,"0hard/-689334soft"
1956,"0hard/-686774soft"
1965,"0hard/-684883soft"
1967,"0hard/-681012soft"
1972,"0hard/-680493soft"
1980,"0hard/-679164soft"
1982,"0hard/-675764soft"
1992,"0hard/-675166soft"
1999,"0hard/-669165soft"
2001,"0hard/-669164soft"
2002,"0hard/-669154soft"
2005,"0hard/-668244soft"
2065,"0hard/-668081soft"
2066,"0hard/-666001soft"
2068,"0hard/-662711soft"
2078,"0hard/-662590soft"
2081,"0hard/-662580soft"
2233,"0hard/-662437soft"
2245,"0hard/-660367soft"
2249,"0hard/-657857soft"
2257,"0hard/-650239soft"
2261,"0hard/-649360soft"
2266,"0hard/-648950soft"
2267,"0hard/-648930soft"
2405,"0hard/-648755soft"
2505,"0hard/-645884soft"
2510,"0hard/-644474soft"
2515,"0hard/-644473soft"
2748,"0hard/-644017soft"
2750,"0hard/-639588soft"
2758,"0hard/-639269soft"
2788,"0hard/-637900soft"
2790,"0hard/-637190soft"
2797,"0hard/-637140soft"
2799,"0hard/-632390soft"
2803,"0hard/-629961soft"
2809,"0hard/-628540soft"
2812,"0hard/-623260soft"
2813,"0hard/-623259soft"
2817,"0hard/-620229soft"
2837,"0hard/-619990soft"
2849,"0hard/-617960soft"
2853,"0hard/-616450soft"
2864,"0hard/-616019soft"
2869,"0hard/-615459soft"
2870,"0hard/-615458soft"
4225,"0hard/-611300soft"
4228,"0hard/-610900soft"
4230,"0hard/-610761soft"
4231,"0hard/-610760soft"
4233,"0hard/-609760soft"
4239,"0hard/-608430soft"
4300,"0hard/-605712soft"
4302,"0hard/-602561soft"
4302,"0hard/-599751soft"
4311,"0hard/-598180soft"
4630,"0hard/-595997soft"
4631,"0hard/-595996soft"
4632,"0hard/-589576soft"
4633,"0hard/-589575soft"
4635,"0hard/-586895soft"
4636,"0hard/-586695soft"
4637,"0hard/-586694soft"
4641,"0hard/-585035soft"
4643,"0hard/-582155soft"
4713,"0hard/-581415soft"
4750,"0hard/-579137soft"
5858,"0hard/-576056soft"
5863,"0hard/-571428soft"
5864,"0hard/-568077soft"
11184,"0hard/-565385soft"
11186,"0hard/-564325soft"
11198,"0hard/-563363soft"
11199,"0hard/-563362soft"
11214,"0hard/-559802soft"
11303,"0hard/-554164soft"
11314,"0hard/-552327soft"
11316,"0hard/-548776soft"
11318,"0hard/-547905soft"
11320,"0hard/-544635soft"
80824,"0hard/-541750soft"
80831,"0hard/-538891soft"
213738,"0hard/-538587soft"
280525,"0hard/-537419soft"
280526,"0hard/-536779soft"
280527,"0hard/-533189soft"
280530,"0hard/-528668soft"
280533,"0hard/-528558soft"
280534,"0hard/-527219soft"
280535,"0hard/-525508soft"
280536,"0hard/-525507soft"
280537,"0hard/-524447soft"
