"timeMillisSpent","score"
23,"0hard/-17800soft"
28,"0hard/-17800soft"
32,"0hard/-17728soft"
33,"0hard/-17724soft"
33,"0hard/-17640soft"
33,"0hard/-17569soft"
33,"0hard/-17541soft"
34,"0hard/-17471soft"
34,"0hard/-17412soft"
35,"0hard/-17397soft"
35,"0hard/-17362soft"
35,"0hard/-17275soft"
36,"0hard/-17198soft"
36,"0hard/-17190soft"
36,"0hard/-17160soft"
37,"0hard/-17131soft"
37,"0hard/-17086soft"
37,"0hard/-17061soft"
38,"0hard/-17058soft"
38,"0hard/-16996soft"
38,"0hard/-16937soft"
39,"0hard/-16870soft"
39,"0hard/-16807soft"
39,"0hard/-16746soft"
40,"0hard/-16736soft"
40,"0hard/-16732soft"
40,"0hard/-16642soft"
41,"0hard/-16605soft"
41,"0hard/-16600soft"
42,"0hard/-16587soft"
42,"0hard/-16570soft"
42,"0hard/-16483soft"
43,"0hard/-16417soft"
43,"0hard/-16331soft"
44,"0hard/-16323soft"
44,"0hard/-16268soft"
44,"0hard/-16235soft"
45,"0hard/-16196soft"
45,"0hard/-16156soft"
45,"0hard/-16101soft"
46,"0hard/-16099soft"
46,"0hard/-16044soft"
46,"0hard/-15947soft"
47,"0hard/-15923soft"
47,"0hard/-15910soft"
47,"0hard/-15909soft"
48,"0hard/-15848soft"
48,"0hard/-15829soft"
49,"0hard/-15735soft"
49,"0hard/-15667soft"
49,"0hard/-15665soft"
50,"0hard/-15636soft"
50,"0hard/-15619soft"
50,"0hard/-15577soft"
51,"0hard/-15531soft"
51,"0hard/-15437soft"
51,"0hard/-15396soft"
52,"0hard/-15388soft"
52,"0hard/-15386soft"
52,"0hard/-15290soft"
53,"0hard/-15256soft"
53,"0hard/-15162soft"
53,"0hard/-15133soft"
54,"0hard/-15084soft"
54,"0hard/-15003soft"
54,"0hard/-14936soft"
55,"0hard/-14876soft"
55,"0hard/-14806soft"
55,"0hard/-14777soft"
56,"0hard/-14767soft"
56,"0hard/-14696soft"
56,"0hard/-14675soft"
57,"0hard/-14589soft"
57,"0hard/-14532soft"
57,"0hard/-14493soft"
58,"0hard/-14477soft"
58,"0hard/-14473soft"
58,"0hard/-14427soft"
59,"0hard/-14374soft"
59,"0hard/-14357soft"
59,"0hard/-14323soft"
60,"0hard/-14319soft"
60,"0hard/-14276soft"
60,"0hard/-14201soft"
61,"0hard/-14128soft"
61,"0hard/-14080soft"
62,"0hard/-14064soft"
62,"0hard/-14032soft"
62,"0hard/-13997soft"
