"timeMillisSpent","score"
178,"0hard/-17800soft"
225,"0hard/-17701soft"
256,"0hard/-17601soft"
290,"0hard/-17502soft"
332,"0hard/-17403soft"
377,"0hard/-17304soft"
413,"0hard/-17205soft"
443,"0hard/-17105soft"
473,"0hard/-17006soft"
521,"0hard/-16907soft"
556,"0hard/-16808soft"
572,"0hard/-16709soft"
603,"0hard/-16610soft"
634,"0hard/-16511soft"
650,"0hard/-16412soft"
666,"0hard/-16313soft"
681,"0hard/-16213soft"
697,"0hard/-16112soft"
728,"0hard/-16011soft"
744,"0hard/-15912soft"
759,"0hard/-15813soft"
775,"0hard/-15712soft"
791,"0hard/-15611soft"
806,"0hard/-15512soft"
838,"0hard/-15412soft"
853,"0hard/-15313soft"
869,"0hard/-15214soft"
884,"0hard/-15115soft"
916,"0hard/-15016soft"
931,"0hard/-14916soft"
947,"0hard/-14816soft"
963,"0hard/-14716soft"
978,"0hard/-14617soft"
1009,"0hard/-14518soft"
1025,"0hard/-14419soft"
1163,"0hard/-14319soft"
1195,"0hard/-14220soft"
1210,"0hard/-14120soft"
1241,"0hard/-14020soft"
1273,"0hard/-13921soft"
1304,"0hard/-13823soft"
1335,"0hard/-13723soft"
1366,"0hard/-13625soft"
