"timeMillisSpent","score"
4562,"-47hard/-9325soft"
4741,"-46hard/-9327soft"
4771,"-46hard/-9326soft"
4878,"-46hard/-9325soft"
4980,"-46hard/-9324soft"
5116,"-46hard/-9323soft"
5253,"-46hard/-9322soft"
5390,"-46hard/-9321soft"
5511,"-46hard/-9320soft"
5630,"-46hard/-9319soft"
5762,"-46hard/-9318soft"
5897,"-46hard/-9317soft"
6014,"-46hard/-9316soft"
6137,"-46hard/-9315soft"
6275,"-46hard/-9314soft"
6408,"-46hard/-9313soft"
6607,"-46hard/-9312soft"
6965,"-45hard/-9313soft"
6998,"-45hard/-9312soft"
7025,"-45hard/-9311soft"
7135,"-45hard/-9310soft"
7263,"-45hard/-9309soft"
7394,"-45hard/-9308soft"
7513,"-45hard/-9307soft"
7633,"-45hard/-9306soft"
7763,"-45hard/-9305soft"
7884,"-45hard/-9304soft"
8124,"-45hard/-9303soft"
8572,"-44hard/-9304soft"
8606,"-44hard/-9303soft"
8639,"-44hard/-9302soft"
8666,"-44hard/-9301soft"
8691,"-44hard/-9300soft"
8725,"-44hard/-9299soft"
8759,"-44hard/-9298soft"
8791,"-44hard/-9297soft"
8822,"-44hard/-9296soft"
8855,"-44hard/-9295soft"
8887,"-44hard/-9294soft"
8920,"-44hard/-9293soft"
8953,"-44hard/-9292soft"
9004,"-44hard/-9291soft"
9043,"-44hard/-9290soft"
9065,"-44hard/-9289soft"
9097,"-44hard/-9288soft"
9143,"-44hard/-9287soft"
9179,"-44hard/-9286soft"
9217,"-44hard/-9285soft"
9237,"-44hard/-9284soft"
9269,"-44hard/-9283soft"
9318,"-44hard/-9282soft"
9352,"-44hard/-9281soft"
9388,"-44hard/-9280soft"
9422,"-44hard/-9279soft"
9448,"-44hard/-9278soft"
9490,"-44hard/-9277soft"
9527,"-44hard/-9276soft"
9563,"-44hard/-9275soft"
9600,"-44hard/-9274soft"
9620,"-44hard/-9273soft"
9669,"-44hard/-9272soft"
9703,"-44hard/-9271soft"
9722,"-44hard/-9270soft"
9771,"-44hard/-9269soft"
9808,"-44hard/-9268soft"
9833,"-44hard/-9267soft"
9945,"-44hard/-9266soft"
10048,"-44hard/-9265soft"
10150,"-44hard/-9264soft"
10251,"-44hard/-9263soft"
10354,"-44hard/-9262soft"
10464,"-44hard/-9261soft"
10563,"-44hard/-9260soft"
10664,"-44hard/-9259soft"
10764,"-44hard/-9258soft"
10897,"-44hard/-9257soft"
11221,"-44hard/-9256soft"
11738,"-43hard/-9257soft"
11779,"-43hard/-9256soft"
11817,"-43hard/-9255soft"
11855,"-43hard/-9254soft"
11907,"-43hard/-9253soft"
11951,"-43hard/-9252soft"
11991,"-43hard/-9251soft"
12048,"-43hard/-9250soft"
12111,"-43hard/-9249soft"
12277,"-43hard/-9248soft"
12414,"-43hard/-9247soft"
12542,"-43hard/-9246soft"
12659,"-43hard/-9245soft"
12799,"-43hard/-9244soft"
12929,"-43hard/-9243soft"
13065,"-43hard/-9242soft"
13178,"-43hard/-9241soft"
13318,"-43hard/-9240soft"
13431,"-43hard/-9239soft"
13958,"-42hard/-9240soft"
13999,"-42hard/-9239soft"
14096,"-42hard/-9238soft"
14198,"-42hard/-9237soft"
14326,"-42hard/-9236soft"
14442,"-42hard/-9235soft"
14546,"-42hard/-9234soft"
14645,"-42hard/-9233soft"
14750,"-42hard/-9232soft"
14848,"-42hard/-9231soft"
14969,"-42hard/-9230soft"
15099,"-42hard/-9229soft"
15232,"-42hard/-9228soft"
15365,"-42hard/-9227soft"
15956,"-41hard/-9228soft"
15967,"-41hard/-9227soft"
16104,"-41hard/-9226soft"
16235,"-41hard/-9225soft"
