"timeMillisSpent","score"
3787,"-47hard/-9325soft"
3798,"-46hard/-9325soft"
3798,"-45hard/-9324soft"
3802,"-45hard/-9247soft"
3804,"-45hard/-9169soft"
3805,"-45hard/-9089soft"
3813,"-45hard/-8940soft"
3816,"-45hard/-8883soft"
3817,"-45hard/-8817soft"
3818,"-44hard/-8822soft"
3819,"-43hard/-8850soft"
3820,"-43hard/-8849soft"
3822,"-42hard/-8923soft"
3823,"-42hard/-8832soft"
3824,"-41hard/-8885soft"
3824,"-41hard/-8838soft"
3825,"-41hard/-8812soft"
3826,"-41hard/-8727soft"
3828,"-41hard/-8690soft"
3829,"-40hard/-8690soft"
3831,"-40hard/-8658soft"
3837,"-40hard/-8628soft"
3838,"-40hard/-8627soft"
3839,"-39hard/-8664soft"
3840,"-38hard/-8663soft"
3841,"-36hard/-8741soft"
3842,"-36hard/-8674soft"
3843,"-35hard/-8697soft"
3845,"-35hard/-8650soft"
3846,"-35hard/-8649soft"
3847,"-35hard/-8636soft"
3848,"-35hard/-8546soft"
3849,"-35hard/-8452soft"
3851,"-35hard/-8445soft"
3852,"-34hard/-8444soft"
3853,"-34hard/-8375soft"
3854,"-33hard/-8374soft"
3855,"-33hard/-8335soft"
3856,"-33hard/-8330soft"
3857,"-33hard/-8284soft"
3858,"-33hard/-8246soft"
3859,"-33hard/-8194soft"
3863,"-31hard/-8351soft"
3864,"-31hard/-8341soft"
3865,"-31hard/-8337soft"
3866,"-31hard/-8326soft"
3867,"-30hard/-8360soft"
3869,"-30hard/-8319soft"
3870,"-30hard/-8285soft"
3975,"-30hard/-7652soft"
3976,"-29hard/-7651soft"
3978,"-29hard/-7628soft"
3979,"-29hard/-7596soft"
3980,"-29hard/-7566soft"
3984,"-29hard/-7558soft"
3985,"-29hard/-7498soft"
3986,"-29hard/-7442soft"
4120,"-29hard/-7242soft"
4121,"-29hard/-7240soft"
4127,"-29hard/-7218soft"
4128,"-29hard/-7216soft"
4186,"-29hard/-6915soft"
4238,"-29hard/-6178soft"
4240,"-29hard/-6141soft"
4260,"-28hard/-6363soft"
