"timeMillisSpent","score"
530,"0hard/-17800soft"
537,"0hard/-17800soft"
543,"0hard/-17728soft"
545,"0hard/-17724soft"
546,"0hard/-17640soft"
548,"0hard/-17569soft"
549,"0hard/-17541soft"
550,"0hard/-17471soft"
552,"0hard/-17412soft"
553,"0hard/-17397soft"
554,"0hard/-17362soft"
558,"0hard/-17275soft"
559,"0hard/-17198soft"
561,"0hard/-17190soft"
562,"0hard/-17160soft"
563,"0hard/-17131soft"
566,"0hard/-17086soft"
567,"0hard/-17061soft"
569,"0hard/-17058soft"
570,"0hard/-16996soft"
573,"0hard/-16937soft"
575,"0hard/-16870soft"
576,"0hard/-16807soft"
583,"0hard/-16746soft"
585,"0hard/-16736soft"
586,"0hard/-16732soft"
587,"0hard/-16642soft"
588,"0hard/-16605soft"
590,"0hard/-16600soft"
592,"0hard/-16587soft"
593,"0hard/-16570soft"
595,"0hard/-16483soft"
596,"0hard/-16417soft"
597,"0hard/-16331soft"
598,"0hard/-16323soft"
599,"0hard/-16268soft"
601,"0hard/-16235soft"
634,"0hard/-16196soft"
669,"0hard/-16156soft"
690,"0hard/-16101soft"
708,"0hard/-16099soft"
735,"0hard/-16044soft"
737,"0hard/-15947soft"
739,"0hard/-15923soft"
739,"0hard/-15910soft"
741,"0hard/-15909soft"
743,"0hard/-15848soft"
744,"0hard/-15829soft"
776,"0hard/-15735soft"
782,"0hard/-15667soft"
785,"0hard/-15665soft"
786,"0hard/-15636soft"
789,"0hard/-15619soft"
791,"0hard/-15577soft"
792,"0hard/-15531soft"
794,"0hard/-15437soft"
795,"0hard/-15350soft"
797,"0hard/-15322soft"
798,"0hard/-15253soft"
799,"0hard/-15244soft"
800,"0hard/-15242soft"
801,"0hard/-15146soft"
802,"0hard/-15050soft"
803,"0hard/-15026soft"
807,"0hard/-14976soft"
808,"0hard/-14882soft"
809,"0hard/-14853soft"
811,"0hard/-14804soft"
812,"0hard/-14723soft"
813,"0hard/-14656soft"
814,"0hard/-14596soft"
815,"0hard/-14510soft"
816,"0hard/-14501soft"
817,"0hard/-14423soft"
820,"0hard/-14394soft"
824,"0hard/-14384soft"
