"timeMillisSpent","score"
244,"0hard/-17800soft"
253,"0hard/-17799soft"
257,"0hard/-17798soft"
262,"0hard/-17797soft"
280,"0hard/-17796soft"
290,"0hard/-17795soft"
300,"0hard/-17794soft"
313,"0hard/-17793soft"
330,"0hard/-17792soft"
346,"0hard/-17791soft"
363,"0hard/-17790soft"
382,"0hard/-17789soft"
403,"0hard/-17788soft"
424,"0hard/-17787soft"
447,"0hard/-17786soft"
472,"0hard/-17785soft"
497,"0hard/-17784soft"
524,"0hard/-17783soft"
551,"0hard/-17782soft"
574,"0hard/-17781soft"
647,"0hard/-17780soft"
719,"0hard/-17779soft"
783,"0hard/-17778soft"
813,"0hard/-17777soft"
843,"0hard/-17776soft"
878,"0hard/-17775soft"
910,"0hard/-17774soft"
944,"0hard/-17773soft"
977,"0hard/-17772soft"
1013,"0hard/-17771soft"
1049,"0hard/-17770soft"
1089,"0hard/-17769soft"
1124,"0hard/-17768soft"
1160,"0hard/-17767soft"
1197,"0hard/-17766soft"
1243,"0hard/-17765soft"
1284,"0hard/-17764soft"
1324,"0hard/-17763soft"
1365,"0hard/-17762soft"
1411,"0hard/-17761soft"
1471,"0hard/-17760soft"
1521,"0hard/-17759soft"
1568,"0hard/-17758soft"
1613,"0hard/-17757soft"
1666,"0hard/-17756soft"
1713,"0hard/-17755soft"
1764,"0hard/-17754soft"
1813,"0hard/-17753soft"
1869,"0hard/-17752soft"
1923,"0hard/-17751soft"
1978,"0hard/-17750soft"
2030,"0hard/-17749soft"
2093,"0hard/-17748soft"
2149,"0hard/-17747soft"
2205,"0hard/-17746soft"
2263,"0hard/-17745soft"
2326,"0hard/-17744soft"
2387,"0hard/-17743soft"
2446,"0hard/-17742soft"
2512,"0hard/-17741soft"
2574,"0hard/-17740soft"
2638,"0hard/-17739soft"
2710,"0hard/-17738soft"
2774,"0hard/-17737soft"
2836,"0hard/-17736soft"
2916,"0hard/-17735soft"
2983,"0hard/-17734soft"
3051,"0hard/-17733soft"
3125,"0hard/-17732soft"
3198,"0hard/-17731soft"
3269,"0hard/-17730soft"
3351,"0hard/-17729soft"
3426,"0hard/-17728soft"
3502,"0hard/-17727soft"
3570,"0hard/-17726soft"
3653,"0hard/-17725soft"
3737,"0hard/-17724soft"
3821,"0hard/-17723soft"
3916,"0hard/-17722soft"
3986,"0hard/-17721soft"
4081,"0hard/-17720soft"
4153,"0hard/-17719soft"
4251,"0hard/-17718soft"
4336,"0hard/-17717soft"
4429,"0hard/-17716soft"
4504,"0hard/-17715soft"
4618,"0hard/-17714soft"
4718,"0hard/-17713soft"
4886,"0hard/-17712soft"
5068,"0hard/-17711soft"
5170,"0hard/-17710soft"
5283,"0hard/-17709soft"
5382,"0hard/-17708soft"
5484,"0hard/-17707soft"
5570,"0hard/-17706soft"
5670,"0hard/-17705soft"
5768,"0hard/-17704soft"
5868,"0hard/-17703soft"
5985,"0hard/-17702soft"
6086,"0hard/-17701soft"
6191,"0hard/-17700soft"
6301,"0hard/-17699soft"
6420,"0hard/-17698soft"
6536,"0hard/-17697soft"
6636,"0hard/-17696soft"
6752,"0hard/-17695soft"
6867,"0hard/-17694soft"
6986,"0hard/-17693soft"
7101,"0hard/-17692soft"
7218,"0hard/-17691soft"
7319,"0hard/-17690soft"
7452,"0hard/-17689soft"
7571,"0hard/-17688soft"
7686,"0hard/-17687soft"
7802,"0hard/-17686soft"
7922,"0hard/-17685soft"
8052,"0hard/-17684soft"
8169,"0hard/-17683soft"
8301,"0hard/-17682soft"
8422,"0hard/-17681soft"
8550,"0hard/-17680soft"
8684,"0hard/-17679soft"
