"timeMillisSpent","score"
39,"0hard/-17800soft"
46,"0hard/-17800soft"
54,"0hard/-17799soft"
56,"0hard/-17798soft"
57,"0hard/-17797soft"
58,"0hard/-17796soft"
59,"0hard/-17795soft"
60,"0hard/-17794soft"
61,"0hard/-17793soft"
63,"0hard/-17792soft"
65,"0hard/-17791soft"
68,"0hard/-17790soft"
70,"0hard/-17789soft"
73,"0hard/-17788soft"
75,"0hard/-17787soft"
80,"0hard/-17786soft"
83,"0hard/-17785soft"
94,"0hard/-17784soft"
97,"0hard/-17783soft"
105,"0hard/-17782soft"
135,"0hard/-17781soft"
139,"0hard/-17780soft"
141,"0hard/-17779soft"
144,"0hard/-17778soft"
148,"0hard/-17777soft"
152,"0hard/-17776soft"
156,"0hard/-17775soft"
161,"0hard/-17774soft"
165,"0hard/-17773soft"
170,"0hard/-17772soft"
175,"0hard/-17771soft"
180,"0hard/-17770soft"
186,"0hard/-17769soft"
191,"0hard/-17768soft"
196,"0hard/-17767soft"
203,"0hard/-17766soft"
209,"0hard/-17765soft"
217,"0hard/-17764soft"
223,"0hard/-17763soft"
229,"0hard/-17762soft"
238,"0hard/-17761soft"
243,"0hard/-17760soft"
248,"0hard/-17759soft"
254,"0hard/-17758soft"
259,"0hard/-17757soft"
264,"0hard/-17756soft"
269,"0hard/-17755soft"
275,"0hard/-17754soft"
279,"0hard/-17753soft"
287,"0hard/-17752soft"
295,"0hard/-17751soft"
304,"0hard/-17750soft"
312,"0hard/-17749soft"
323,"0hard/-17748soft"
331,"0hard/-17747soft"
339,"0hard/-17746soft"
348,"0hard/-17745soft"
356,"0hard/-17744soft"
365,"0hard/-17743soft"
373,"0hard/-17742soft"
383,"0hard/-17741soft"
392,"0hard/-17740soft"
404,"0hard/-17739soft"
413,"0hard/-17738soft"
423,"0hard/-17737soft"
431,"0hard/-17736soft"
440,"0hard/-17735soft"
450,"0hard/-17734soft"
458,"0hard/-17733soft"
466,"0hard/-17732soft"
474,"0hard/-17731soft"
482,"0hard/-17730soft"
491,"0hard/-17729soft"
503,"0hard/-17728soft"
512,"0hard/-17727soft"
522,"0hard/-17726soft"
533,"0hard/-17725soft"
542,"0hard/-17724soft"
549,"0hard/-17723soft"
559,"0hard/-17722soft"
569,"0hard/-17721soft"
585,"0hard/-17720soft"
596,"0hard/-17719soft"
606,"0hard/-17718soft"
618,"0hard/-17717soft"
628,"0hard/-17716soft"
639,"0hard/-17715soft"
651,"0hard/-17714soft"
662,"0hard/-17713soft"
671,"0hard/-17712soft"
679,"0hard/-17711soft"
687,"0hard/-17710soft"
698,"0hard/-17709soft"
708,"0hard/-17708soft"
718,"0hard/-17707soft"
728,"0hard/-17706soft"
740,"0hard/-17705soft"
751,"0hard/-17704soft"
763,"0hard/-17703soft"
774,"0hard/-17702soft"
786,"0hard/-17701soft"
796,"0hard/-17700soft"
805,"0hard/-17699soft"
819,"0hard/-17698soft"
836,"0hard/-17697soft"
853,"0hard/-17696soft"
865,"0hard/-17695soft"
875,"0hard/-17694soft"
887,"0hard/-17693soft"
900,"0hard/-17692soft"
914,"0hard/-17691soft"
924,"0hard/-17690soft"
936,"0hard/-17689soft"
949,"0hard/-17688soft"
963,"0hard/-17687soft"
973,"0hard/-17686soft"
986,"0hard/-17685soft"
1002,"0hard/-17684soft"
1016,"0hard/-17683soft"
1026,"0hard/-17682soft"
1040,"0hard/-17681soft"
1052,"0hard/-17680soft"
1066,"0hard/-17679soft"
1077,"0hard/-17678soft"
1089,"0hard/-17677soft"
1102,"0hard/-17676soft"
1118,"0hard/-17675soft"
1134,"0hard/-17674soft"
1150,"0hard/-17673soft"
1166,"0hard/-17672soft"
1185,"0hard/-17671soft"
1209,"0hard/-17670soft"
1233,"0hard/-17669soft"
1254,"0hard/-17668soft"
1272,"0hard/-17667soft"
1291,"0hard/-17666soft"
1309,"0hard/-17665soft"
1327,"0hard/-17664soft"
1352,"0hard/-17663soft"
1367,"0hard/-17662soft"
1380,"0hard/-17661soft"
1395,"0hard/-17660soft"
1412,"0hard/-17659soft"
1428,"0hard/-17658soft"
1440,"0hard/-17657soft"
1457,"0hard/-17656soft"
1473,"0hard/-17655soft"
1490,"0hard/-17654soft"
1505,"0hard/-17653soft"
1521,"0hard/-17652soft"
1538,"0hard/-17651soft"
1557,"0hard/-17650soft"
1572,"0hard/-17649soft"
1590,"0hard/-17648soft"
1608,"0hard/-17647soft"
1624,"0hard/-17646soft"
1643,"0hard/-17645soft"
1662,"0hard/-17644soft"
1682,"0hard/-17643soft"
1705,"0hard/-17642soft"
1731,"0hard/-17641soft"
1753,"0hard/-17640soft"
1775,"0hard/-17639soft"
1792,"0hard/-17638soft"
1811,"0hard/-17637soft"
1831,"0hard/-17636soft"
1847,"0hard/-17635soft"
1863,"0hard/-17634soft"
1884,"0hard/-17633soft"
1904,"0hard/-17632soft"
1921,"0hard/-17631soft"
1942,"0hard/-17630soft"
1962,"0hard/-17629soft"
1979,"0hard/-17628soft"
2002,"0hard/-17627soft"
2021,"0hard/-17626soft"
2040,"0hard/-17625soft"
2058,"0hard/-17624soft"
2077,"0hard/-17623soft"
2093,"0hard/-17622soft"
2114,"0hard/-17621soft"
2135,"0hard/-17620soft"
2153,"0hard/-17619soft"
2173,"0hard/-17618soft"
2194,"0hard/-17617soft"
2214,"0hard/-17616soft"
2233,"0hard/-17615soft"
2255,"0hard/-17614soft"
2274,"0hard/-17613soft"
2291,"0hard/-17612soft"
2317,"0hard/-17611soft"
2339,"0hard/-17610soft"
2356,"0hard/-17609soft"
2379,"0hard/-17608soft"
2402,"0hard/-17607soft"
2425,"0hard/-17606soft"
2449,"0hard/-17605soft"
2473,"0hard/-17604soft"
2498,"0hard/-17603soft"
2523,"0hard/-17602soft"
2542,"0hard/-17601soft"
2566,"0hard/-17600soft"
2589,"0hard/-17599soft"
2613,"0hard/-17598soft"
2647,"0hard/-17597soft"
2682,"0hard/-17596soft"
2716,"0hard/-17595soft"
2752,"0hard/-17594soft"
2788,"0hard/-17593soft"
2825,"0hard/-17592soft"
2867,"0hard/-17591soft"
2899,"0hard/-17590soft"
2936,"0hard/-17589soft"
2966,"0hard/-17588soft"
3002,"0hard/-17587soft"
3037,"0hard/-17586soft"
3071,"0hard/-17585soft"
3108,"0hard/-17584soft"
3140,"0hard/-17583soft"
3180,"0hard/-17582soft"
3215,"0hard/-17581soft"
3252,"0hard/-17580soft"
3289,"0hard/-17579soft"
3322,"0hard/-17578soft"
3361,"0hard/-17577soft"
3391,"0hard/-17576soft"
3430,"0hard/-17575soft"
3468,"0hard/-17574soft"
3511,"0hard/-17573soft"
3547,"0hard/-17572soft"
3582,"0hard/-17571soft"
3620,"0hard/-17570soft"
3656,"0hard/-17569soft"
3693,"0hard/-17568soft"
3733,"0hard/-17567soft"
