"timeMillisSpent","score"
174,"0hard/-1780000soft"
184,"0hard/-1774052soft"
185,"0hard/-1766176soft"
186,"0hard/-1764916soft"
187,"0hard/-1759263soft"
188,"0hard/-1758475soft"
189,"0hard/-1749923soft"
190,"0hard/-1747542soft"
191,"0hard/-1746320soft"
192,"0hard/-1743252soft"
194,"0hard/-1742499soft"
194,"0hard/-1735721soft"
204,"0hard/-1732363soft"
205,"0hard/-1723087soft"
206,"0hard/-1717146soft"
208,"0hard/-1710312soft"
209,"0hard/-1702021soft"
210,"0hard/-1694893soft"
211,"0hard/-1687432soft"
212,"0hard/-1686730soft"
213,"0hard/-1682481soft"
213,"0hard/-1675699soft"
214,"0hard/-1671307soft"
216,"0hard/-1662118soft"
216,"0hard/-1658760soft"
217,"0hard/-1658635soft"
220,"0hard/-1653268soft"
220,"0hard/-1647230soft"
221,"0hard/-1642362soft"
223,"0hard/-1640934soft"
224,"0hard/-1640323soft"
225,"0hard/-1635968soft"
225,"0hard/-1629307soft"
226,"0hard/-1626065soft"
227,"0hard/-1620690soft"
228,"0hard/-1617205soft"
229,"0hard/-1614918soft"
230,"0hard/-1611788soft"
231,"0hard/-1604608soft"
232,"0hard/-1604607soft"
233,"0hard/-1601067soft"
234,"0hard/-1597521soft"
235,"0hard/-1596031soft"
236,"0hard/-1595876soft"
237,"0hard/-1592253soft"
238,"0hard/-1589336soft"
239,"0hard/-1583181soft"
240,"0hard/-1582210soft"
241,"0hard/-1581864soft"
242,"0hard/-1575905soft"
244,"0hard/-1575055soft"
245,"0hard/-1566674soft"
246,"0hard/-1565493soft"
247,"0hard/-1564276soft"
248,"0hard/-1555193soft"
251,"0hard/-1551349soft"
252,"0hard/-1551211soft"
253,"0hard/-1542832soft"
254,"0hard/-1540160soft"
255,"0hard/-1538727soft"
256,"0hard/-1536779soft"
257,"0hard/-1534057soft"
258,"0hard/-1528766soft"
259,"0hard/-1519287soft"
260,"0hard/-1517191soft"
261,"0hard/-1509164soft"
262,"0hard/-1506628soft"
263,"0hard/-1503646soft"
264,"0hard/-1498443soft"
265,"0hard/-1490711soft"
267,"0hard/-1484668soft"
268,"0hard/-1475690soft"
269,"0hard/-1470938soft"
272,"0hard/-1462895soft"
273,"0hard/-1458122soft"
274,"0hard/-1449268soft"
275,"0hard/-1442112soft"
276,"0hard/-1440500soft"
277,"0hard/-1431940soft"
278,"0hard/-1431939soft"
279,"0hard/-1428450soft"
281,"0hard/-1423760soft"
282,"0hard/-1414537soft"
283,"0hard/-1409449soft"
284,"0hard/-1409186soft"
285,"0hard/-1404038soft"
287,"0hard/-1402288soft"
288,"0hard/-1402287soft"
289,"0hard/-1393029soft"
291,"0hard/-1388936soft"
292,"0hard/-1384386soft"
293,"0hard/-1380281soft"
294,"0hard/-1374919soft"
296,"0hard/-1369280soft"
297,"0hard/-1368158soft"
298,"0hard/-1363820soft"
299,"0hard/-1362512soft"
300,"0hard/-1361810soft"
301,"0hard/-1361740soft"
302,"0hard/-1353936soft"
304,"0hard/-1345791soft"
305,"0hard/-1344978soft"
306,"0hard/-1344392soft"
307,"0hard/-1336949soft"
308,"0hard/-1335140soft"
309,"0hard/-1333991soft"
310,"0hard/-1333990soft"
311,"0hard/-1333363soft"
312,"0hard/-1324598soft"
314,"0hard/-1320291soft"
316,"0hard/-1319404soft"
316,"0hard/-1314092soft"
318,"0hard/-1313370soft"
319,"0hard/-1313163soft"
320,"0hard/-1310420soft"
321,"0hard/-1303707soft"
322,"0hard/-1302927soft"
