"timeMillisSpent","score"
450,"0hard/-17800soft"
455,"0hard/-17777soft"
456,"0hard/-17741soft"
459,"0hard/-17698soft"
460,"0hard/-17634soft"
462,"0hard/-17589soft"
463,"0hard/-17555soft"
464,"0hard/-17477soft"
465,"0hard/-17472soft"
467,"0hard/-17431soft"
470,"0hard/-17380soft"
472,"0hard/-17374soft"
473,"0hard/-17291soft"
477,"0hard/-17271soft"
479,"0hard/-17221soft"
489,"0hard/-17155soft"
493,"0hard/-17056soft"
506,"0hard/-17004soft"
510,"0hard/-16974soft"
513,"0hard/-16909soft"
514,"0hard/-16846soft"
516,"0hard/-16775soft"
517,"0hard/-16712soft"
519,"0hard/-16664soft"
520,"0hard/-16623soft"
521,"0hard/-16610soft"
522,"0hard/-16594soft"
523,"0hard/-16497soft"
525,"0hard/-16401soft"
526,"0hard/-16363soft"
527,"0hard/-16293soft"
528,"0hard/-16224soft"
539,"0hard/-16137soft"
540,"0hard/-16038soft"
541,"0hard/-16005soft"
542,"0hard/-15981soft"
543,"0hard/-15890soft"
545,"0hard/-15793soft"
546,"0hard/-15759soft"
548,"0hard/-15731soft"
549,"0hard/-15652soft"
550,"0hard/-15630soft"
551,"0hard/-15610soft"
553,"0hard/-15555soft"
555,"0hard/-15483soft"
556,"0hard/-15412soft"
557,"0hard/-15352soft"
560,"0hard/-15270soft"
561,"0hard/-15186soft"
562,"0hard/-15111soft"
563,"0hard/-15104soft"
564,"0hard/-15065soft"
565,"0hard/-15053soft"
566,"0hard/-15030soft"
567,"0hard/-14977soft"
569,"0hard/-14965soft"
570,"0hard/-14869soft"
571,"0hard/-14864soft"
572,"0hard/-14773soft"
573,"0hard/-14761soft"
575,"0hard/-14753soft"
576,"0hard/-14699soft"
578,"0hard/-14644soft"
579,"0hard/-14554soft"
580,"0hard/-14460soft"
582,"0hard/-14389soft"
583,"0hard/-14317soft"
584,"0hard/-14312soft"
586,"0hard/-14268soft"
587,"0hard/-14175soft"
588,"0hard/-14131soft"
591,"0hard/-14113soft"
592,"0hard/-14061soft"
593,"0hard/-14057soft"
595,"0hard/-14030soft"
597,"0hard/-14001soft"
598,"0hard/-13937soft"
599,"0hard/-13928soft"
600,"0hard/-13875soft"
602,"0hard/-13863soft"
604,"0hard/-13834soft"
605,"0hard/-13784soft"
606,"0hard/-13740soft"
608,"0hard/-13736soft"
609,"0hard/-13685soft"
610,"0hard/-13620soft"
611,"0hard/-13542soft"
612,"0hard/-13512soft"
613,"0hard/-13504soft"
614,"0hard/-13480soft"
616,"0hard/-13405soft"
618,"0hard/-13337soft"
619,"0hard/-13283soft"
621,"0hard/-13264soft"
623,"0hard/-13170soft"
625,"0hard/-13122soft"
626,"0hard/-13096soft"
627,"0hard/-13078soft"
628,"0hard/-13073soft"
630,"0hard/-12999soft"
632,"0hard/-12933soft"
633,"0hard/-12925soft"
634,"0hard/-12891soft"
636,"0hard/-12817soft"
637,"0hard/-12734soft"
638,"0hard/-12644soft"
639,"0hard/-12622soft"
640,"0hard/-12587soft"
641,"0hard/-12513soft"
645,"0hard/-12482soft"
648,"0hard/-12422soft"
649,"0hard/-12409soft"
651,"0hard/-12395soft"
652,"0hard/-12368soft"
655,"0hard/-12357soft"
656,"0hard/-12259soft"
658,"0hard/-12164soft"
659,"0hard/-12071soft"
660,"0hard/-11975soft"
661,"0hard/-11946soft"
662,"0hard/-11917soft"
663,"0hard/-11899soft"
665,"0hard/-11863soft"
667,"0hard/-11861soft"
668,"0hard/-11860soft"
669,"0hard/-11773soft"
670,"0hard/-11743soft"
672,"0hard/-11724soft"
674,"0hard/-11693soft"
676,"0hard/-11687soft"
677,"0hard/-11630soft"
678,"0hard/-11586soft"
680,"0hard/-11526soft"
682,"0hard/-11519soft"
683,"0hard/-11459soft"
684,"0hard/-11418soft"
685,"0hard/-11417soft"
687,"0hard/-11405soft"
688,"0hard/-11401soft"
690,"0hard/-11348soft"
692,"0hard/-11302soft"
693,"0hard/-11254soft"
694,"0hard/-11235soft"
695,"0hard/-11203soft"
696,"0hard/-11120soft"
698,"0hard/-11076soft"
699,"0hard/-11059soft"
700,"0hard/-10976soft"
702,"0hard/-10950soft"
703,"0hard/-10907soft"
705,"0hard/-10877soft"
707,"0hard/-10866soft"
709,"0hard/-10846soft"
711,"0hard/-10842soft"
712,"0hard/-10824soft"
714,"0hard/-10759soft"
716,"0hard/-10758soft"
717,"0hard/-10732soft"
720,"0hard/-10699soft"
722,"0hard/-10681soft"
723,"0hard/-10680soft"
724,"0hard/-10677soft"
724,"0hard/-10636soft"
727,"0hard/-10599soft"
729,"0hard/-10572soft"
730,"0hard/-10526soft"
731,"0hard/-10515soft"
735,"0hard/-10429soft"
736,"0hard/-10354soft"
737,"0hard/-10350soft"
738,"0hard/-10334soft"
740,"0hard/-10328soft"
742,"0hard/-10238soft"
745,"0hard/-10207soft"
747,"0hard/-10140soft"
748,"0hard/-10056soft"
750,"0hard/-10048soft"
764,"0hard/-9978soft"
786,"0hard/-9946soft"
822,"0hard/-9944soft"
824,"0hard/-9943soft"
859,"0hard/-9939soft"
862,"0hard/-9928soft"
886,"0hard/-9841soft"
890,"0hard/-9803soft"
892,"0hard/-9777soft"
893,"0hard/-9732soft"
895,"0hard/-9714soft"
897,"0hard/-9684soft"
913,"0hard/-9632soft"
915,"0hard/-9620soft"
916,"0hard/-9576soft"
917,"0hard/-9508soft"
923,"0hard/-9467soft"
925,"0hard/-9395soft"
927,"0hard/-9392soft"
929,"0hard/-9365soft"
932,"0hard/-9342soft"
933,"0hard/-9278soft"
934,"0hard/-9277soft"
941,"0hard/-9247soft"
944,"0hard/-9246soft"
947,"0hard/-9237soft"
948,"0hard/-9193soft"
949,"0hard/-9130soft"
951,"0hard/-9104soft"
953,"0hard/-9086soft"
954,"0hard/-9078soft"
955,"0hard/-9057soft"
956,"0hard/-8985soft"
960,"0hard/-8886soft"
961,"0hard/-8859soft"
962,"0hard/-8779soft"
963,"0hard/-8688soft"
965,"0hard/-8680soft"
966,"0hard/-8661soft"
968,"0hard/-8648soft"
973,"0hard/-8594soft"
975,"0hard/-8574soft"
976,"0hard/-8562soft"
978,"0hard/-8534soft"
979,"0hard/-8483soft"
981,"0hard/-8469soft"
985,"0hard/-8449soft"
989,"0hard/-8443soft"
990,"0hard/-8410soft"
991,"0hard/-8402soft"
992,"0hard/-8401soft"
995,"0hard/-8380soft"
996,"0hard/-8369soft"
997,"0hard/-8335soft"
998,"0hard/-8305soft"
1000,"0hard/-8281soft"
1003,"0hard/-8279soft"
1004,"0hard/-8231soft"
1005,"0hard/-8167soft"
1007,"0hard/-8165soft"
1009,"0hard/-8151soft"
1010,"0hard/-8118soft"
1012,"0hard/-8103soft"
1014,"0hard/-8021soft"
1015,"0hard/-7998soft"
1016,"0hard/-7919soft"
1020,"0hard/-7908soft"
1022,"0hard/-7891soft"
1028,"0hard/-7871soft"
1033,"0hard/-7828soft"
1035,"0hard/-7788soft"
1037,"0hard/-7739soft"
1042,"0hard/-7681soft"
1044,"0hard/-7638soft"
1048,"0hard/-7635soft"
1050,"0hard/-7631soft"
1051,"0hard/-7630soft"
1054,"0hard/-7600soft"
1055,"0hard/-7566soft"
1058,"0hard/-7547soft"
1061,"0hard/-7478soft"
1064,"0hard/-7467soft"
1067,"0hard/-7445soft"
1068,"0hard/-7416soft"
1070,"0hard/-7370soft"
1071,"0hard/-7366soft"
1075,"0hard/-7301soft"
1076,"0hard/-7296soft"
1078,"0hard/-7288soft"
1080,"0hard/-7265soft"
1081,"0hard/-7262soft"
1082,"0hard/-7261soft"
1083,"0hard/-7198soft"
1087,"0hard/-7190soft"
1089,"0hard/-7124soft"
1091,"0hard/-7064soft"
1092,"0hard/-7031soft"
1094,"0hard/-7002soft"
1095,"0hard/-6997soft"
1097,"0hard/-6960soft"
1098,"0hard/-6937soft"
1100,"0hard/-6912soft"
1102,"0hard/-6879soft"
1104,"0hard/-6878soft"
1105,"0hard/-6877soft"
1106,"0hard/-6779soft"
1109,"0hard/-6766soft"
1111,"0hard/-6746soft"
1112,"0hard/-6745soft"
1114,"0hard/-6744soft"
1115,"0hard/-6726soft"
1116,"0hard/-6724soft"
1117,"0hard/-6696soft"
1120,"0hard/-6671soft"
1122,"0hard/-6650soft"
1124,"0hard/-6590soft"
1131,"0hard/-6589soft"
1133,"0hard/-6552soft"
1137,"0hard/-6551soft"
1139,"0hard/-6511soft"
1140,"0hard/-6507soft"
1142,"0hard/-6494soft"
1145,"0hard/-6489soft"
1148,"0hard/-6468soft"
1156,"0hard/-6379soft"
1158,"0hard/-6367soft"
1160,"0hard/-6290soft"
1165,"0hard/-6236soft"
1170,"0hard/-6235soft"
1173,"0hard/-6228soft"
1175,"0hard/-6202soft"
1177,"0hard/-6146soft"
1178,"0hard/-6138soft"
1181,"0hard/-6079soft"
1183,"0hard/-6078soft"
1186,"0hard/-5988soft"
1188,"0hard/-5959soft"
1192,"0hard/-5950soft"
1195,"0hard/-5923soft"
1234,"0hard/-5908soft"
1247,"0hard/-5889soft"
1302,"0hard/-5808soft"
