"timeMillisSpent","score"
231,"0hard/-17800soft"
280,"0hard/-17701soft"
308,"0hard/-17601soft"
337,"0hard/-17502soft"
377,"0hard/-17403soft"
411,"0hard/-17304soft"
445,"0hard/-17205soft"
479,"0hard/-17105soft"
510,"0hard/-17006soft"
539,"0hard/-16907soft"
563,"0hard/-16808soft"
594,"0hard/-16709soft"
641,"0hard/-16610soft"
672,"0hard/-16511soft"
703,"0hard/-16412soft"
735,"0hard/-16313soft"
772,"0hard/-16213soft"
787,"0hard/-16112soft"
803,"0hard/-16011soft"
818,"0hard/-15912soft"
834,"0hard/-15813soft"
850,"0hard/-15712soft"
881,"0hard/-15611soft"
897,"0hard/-15512soft"
912,"0hard/-15412soft"
928,"0hard/-15313soft"
959,"0hard/-15214soft"
975,"0hard/-15115soft"
990,"0hard/-15016soft"
1006,"0hard/-14916soft"
1022,"0hard/-14816soft"
1037,"0hard/-14716soft"
1053,"0hard/-14617soft"
1084,"0hard/-14518soft"
1100,"0hard/-14419soft"
1115,"0hard/-14319soft"
1131,"0hard/-14220soft"
1162,"0hard/-14120soft"
1178,"0hard/-14020soft"
1193,"0hard/-13921soft"
1225,"0hard/-13823soft"
1240,"0hard/-13723soft"
1272,"0hard/-13625soft"
1287,"0hard/-13526soft"
1303,"0hard/-13428soft"
1334,"0hard/-13329soft"
1350,"0hard/-13230soft"
1381,"0hard/-13131soft"
1397,"0hard/-13032soft"
1412,"0hard/-12933soft"
1428,"0hard/-12834soft"
1459,"0hard/-12735soft"
1475,"0hard/-12636soft"
1490,"0hard/-12536soft"
1522,"0hard/-12437soft"
1537,"0hard/-12338soft"
1568,"0hard/-12239soft"
1584,"0hard/-12140soft"
1600,"0hard/-12041soft"
1631,"0hard/-11942soft"
1646,"0hard/-11843soft"
1662,"0hard/-11744soft"
1693,"0hard/-11645soft"
1709,"0hard/-11546soft"
1740,"0hard/-11447soft"
1756,"0hard/-11348soft"
1787,"0hard/-11249soft"
1803,"0hard/-11150soft"
1818,"0hard/-11051soft"
1850,"0hard/-10952soft"
1865,"0hard/-10853soft"
1881,"0hard/-10754soft"
1912,"0hard/-10655soft"
1928,"0hard/-10556soft"
1943,"0hard/-10456soft"
1975,"0hard/-10357soft"
1990,"0hard/-10258soft"
2006,"0hard/-10159soft"
2037,"0hard/-10060soft"
2053,"0hard/-9961soft"
2084,"0hard/-9862soft"
2100,"0hard/-9763soft"
2115,"0hard/-9666soft"
2146,"0hard/-9568soft"
2162,"0hard/-9469soft"
2193,"0hard/-9369soft"
2209,"0hard/-9270soft"
2225,"0hard/-9171soft"
2256,"0hard/-9072soft"
2271,"0hard/-8973soft"
2287,"0hard/-8874soft"
2318,"0hard/-8775soft"
2334,"0hard/-8676soft"
2365,"0hard/-8577soft"
2381,"0hard/-8478soft"
2412,"0hard/-8379soft"
2428,"0hard/-8280soft"
2443,"0hard/-8182soft"
2475,"0hard/-8083soft"
2490,"0hard/-7984soft"
2521,"0hard/-7885soft"
2537,"0hard/-7786soft"
2568,"0hard/-7687soft"
2584,"0hard/-7588soft"
2615,"0hard/-7489soft"
2631,"0hard/-7391soft"
2646,"0hard/-7291soft"
2678,"0hard/-7192soft"
2693,"0hard/-7093soft"
2725,"0hard/-6994soft"
2740,"0hard/-6895soft"
2771,"0hard/-6796soft"
2787,"0hard/-6697soft"
2818,"0hard/-6598soft"
2834,"0hard/-6500soft"
2865,"0hard/-6401soft"
2881,"0hard/-6302soft"
2912,"0hard/-6203soft"
2928,"0hard/-6104soft"
2959,"0hard/-6004soft"
2975,"0hard/-5905soft"
2990,"0hard/-5806soft"
3021,"0hard/-5707soft"
3053,"0hard/-5608soft"
3068,"0hard/-5509soft"
