"timeMillisSpent","score"
254,"0hard/-17800soft"
263,"0hard/-17799soft"
266,"0hard/-17798soft"
269,"0hard/-17797soft"
276,"0hard/-17796soft"
283,"0hard/-17795soft"
292,"0hard/-17794soft"
319,"0hard/-17793soft"
338,"0hard/-17792soft"
353,"0hard/-17791soft"
370,"0hard/-17790soft"
390,"0hard/-17789soft"
411,"0hard/-17788soft"
431,"0hard/-17787soft"
453,"0hard/-17786soft"
478,"0hard/-17785soft"
503,"0hard/-17784soft"
530,"0hard/-17783soft"
559,"0hard/-17782soft"
588,"0hard/-17781soft"
618,"0hard/-17780soft"
644,"0hard/-17779soft"
671,"0hard/-17778soft"
702,"0hard/-17777soft"
735,"0hard/-17776soft"
765,"0hard/-17775soft"
796,"0hard/-17774soft"
827,"0hard/-17773soft"
865,"0hard/-17772soft"
898,"0hard/-17771soft"
932,"0hard/-17770soft"
967,"0hard/-17769soft"
1002,"0hard/-17768soft"
1040,"0hard/-17767soft"
1083,"0hard/-17766soft"
1122,"0hard/-17765soft"
1167,"0hard/-17764soft"
1212,"0hard/-17763soft"
1254,"0hard/-17762soft"
1318,"0hard/-17761soft"
1370,"0hard/-17760soft"
1418,"0hard/-17759soft"
1492,"0hard/-17758soft"
1569,"0hard/-17757soft"
1657,"0hard/-17756soft"
1754,"0hard/-17755soft"
1812,"0hard/-17754soft"
1874,"0hard/-17753soft"
1940,"0hard/-17752soft"
1997,"0hard/-17751soft"
2050,"0hard/-17750soft"
2109,"0hard/-17749soft"
2165,"0hard/-17748soft"
2222,"0hard/-17747soft"
2282,"0hard/-17746soft"
2339,"0hard/-17745soft"
2397,"0hard/-17744soft"
2461,"0hard/-17743soft"
2522,"0hard/-17742soft"
2581,"0hard/-17741soft"
2642,"0hard/-17740soft"
2708,"0hard/-17739soft"
2774,"0hard/-17738soft"
2842,"0hard/-17737soft"
2907,"0hard/-17736soft"
2978,"0hard/-17735soft"
3041,"0hard/-17734soft"
3107,"0hard/-17733soft"
3191,"0hard/-17732soft"
3258,"0hard/-17731soft"
3325,"0hard/-17730soft"
3416,"0hard/-17729soft"
3491,"0hard/-17728soft"
3567,"0hard/-17727soft"
3642,"0hard/-17726soft"
3724,"0hard/-17725soft"
3807,"0hard/-17724soft"
3891,"0hard/-17723soft"
3981,"0hard/-17722soft"
4059,"0hard/-17721soft"
4141,"0hard/-17720soft"
4225,"0hard/-17719soft"
4310,"0hard/-17718soft"
4408,"0hard/-17717soft"
4493,"0hard/-17716soft"
4574,"0hard/-17715soft"
4673,"0hard/-17714soft"
4758,"0hard/-17713soft"
4856,"0hard/-17712soft"
4941,"0hard/-17711soft"
5041,"0hard/-17710soft"
5141,"0hard/-17709soft"
5225,"0hard/-17708soft"
5325,"0hard/-17707soft"
5424,"0hard/-17706soft"
5533,"0hard/-17705soft"
5625,"0hard/-17704soft"
5723,"0hard/-17703soft"
5825,"0hard/-17702soft"
5924,"0hard/-17701soft"
6025,"0hard/-17700soft"
6139,"0hard/-17699soft"
6256,"0hard/-17698soft"
6358,"0hard/-17697soft"
6475,"0hard/-17696soft"
6597,"0hard/-17695soft"
6707,"0hard/-17694soft"
6870,"0hard/-17693soft"
7143,"0hard/-17692soft"
7348,"0hard/-17691soft"
7511,"0hard/-17690soft"
7657,"0hard/-17689soft"
7793,"0hard/-17688soft"
7907,"0hard/-17687soft"
8026,"0hard/-17686soft"
8156,"0hard/-17685soft"
8275,"0hard/-17684soft"
8391,"0hard/-17683soft"
8511,"0hard/-17682soft"
8642,"0hard/-17681soft"
8774,"0hard/-17680soft"
8892,"0hard/-17679soft"
9027,"0hard/-17678soft"
9142,"0hard/-17677soft"
9276,"0hard/-17676soft"
9406,"0hard/-17675soft"
9542,"0hard/-17674soft"
9675,"0hard/-17673soft"
9810,"0hard/-17672soft"
9958,"0hard/-17671soft"
10090,"0hard/-17670soft"
10224,"0hard/-17669soft"
10375,"0hard/-17668soft"
10511,"0hard/-17667soft"
10664,"0hard/-17666soft"
10791,"0hard/-17665soft"
10940,"0hard/-17664soft"
11090,"0hard/-17663soft"
11225,"0hard/-17662soft"
11378,"0hard/-17661soft"
11528,"0hard/-17660soft"
11659,"0hard/-17659soft"
11824,"0hard/-17658soft"
11984,"0hard/-17657soft"
12125,"0hard/-17656soft"
12290,"0hard/-17655soft"
12471,"0hard/-17654soft"
12703,"0hard/-17653soft"
12972,"0hard/-17652soft"
13158,"0hard/-17651soft"
13312,"0hard/-17650soft"
13482,"0hard/-17649soft"
13626,"0hard/-17648soft"
13792,"0hard/-17647soft"
13969,"0hard/-17646soft"
14123,"0hard/-17645soft"
14275,"0hard/-17644soft"
14443,"0hard/-17643soft"
14626,"0hard/-17642soft"
14792,"0hard/-17641soft"
14958,"0hard/-17640soft"
15127,"0hard/-17639soft"
15292,"0hard/-17638soft"
