"timeMillisSpent","score"
27976,"0hard/-4023soft"
69956,"0hard/-4021soft"
88031,"0hard/-4020soft"
106174,"0hard/-4019soft"
124388,"0hard/-4018soft"
143418,"0hard/-4017soft"
162106,"0hard/-4016soft"
180493,"0hard/-4015soft"
198936,"0hard/-4014soft"
219383,"0hard/-4013soft"
240126,"0hard/-4012soft"
261402,"0hard/-4011soft"
283260,"0hard/-4010soft"
304490,"0hard/-4009soft"
325232,"0hard/-4008soft"
345841,"0hard/-4007soft"
366278,"0hard/-4006soft"
387289,"0hard/-4005soft"
408664,"0hard/-4004soft"
430802,"0hard/-4003soft"
451354,"0hard/-4002soft"
471772,"0hard/-4001soft"
492392,"0hard/-4000soft"
512835,"0hard/-3999soft"
533279,"0hard/-3998soft"
553733,"0hard/-3997soft"
574559,"0hard/-3996soft"
595654,"0hard/-3995soft"
