"timeMillisSpent","score"
180,"0hard/-17800soft"
184,"0hard/-17777soft"
185,"0hard/-17741soft"
186,"0hard/-17698soft"
187,"0hard/-17634soft"
188,"0hard/-17589soft"
189,"0hard/-17555soft"
190,"0hard/-17477soft"
191,"0hard/-17472soft"
192,"0hard/-17431soft"
193,"0hard/-17380soft"
194,"0hard/-17374soft"
195,"0hard/-17291soft"
196,"0hard/-17271soft"
197,"0hard/-17221soft"
198,"0hard/-17155soft"
199,"0hard/-17056soft"
200,"0hard/-17004soft"
201,"0hard/-16974soft"
202,"0hard/-16909soft"
203,"0hard/-16846soft"
204,"0hard/-16775soft"
205,"0hard/-16712soft"
206,"0hard/-16664soft"
207,"0hard/-16623soft"
208,"0hard/-16610soft"
209,"0hard/-16594soft"
210,"0hard/-16497soft"
211,"0hard/-16401soft"
212,"0hard/-16363soft"
213,"0hard/-16293soft"
214,"0hard/-16224soft"
215,"0hard/-16137soft"
216,"0hard/-16038soft"
217,"0hard/-16005soft"
218,"0hard/-15981soft"
219,"0hard/-15890soft"
220,"0hard/-15793soft"
221,"0hard/-15759soft"
222,"0hard/-15731soft"
223,"0hard/-15652soft"
224,"0hard/-15630soft"
225,"0hard/-15610soft"
226,"0hard/-15555soft"
227,"0hard/-15483soft"
228,"0hard/-15412soft"
229,"0hard/-15352soft"
231,"0hard/-15270soft"
232,"0hard/-15186soft"
234,"0hard/-15111soft"
235,"0hard/-15104soft"
236,"0hard/-15065soft"
237,"0hard/-15053soft"
238,"0hard/-15030soft"
239,"0hard/-14977soft"
239,"0hard/-14965soft"
240,"0hard/-14869soft"
241,"0hard/-14864soft"
242,"0hard/-14773soft"
243,"0hard/-14761soft"
244,"0hard/-14753soft"
245,"0hard/-14699soft"
246,"0hard/-14644soft"
247,"0hard/-14554soft"
248,"0hard/-14460soft"
250,"0hard/-14389soft"
251,"0hard/-14317soft"
252,"0hard/-14312soft"
253,"0hard/-14268soft"
254,"0hard/-14175soft"
255,"0hard/-14131soft"
257,"0hard/-14113soft"
257,"0hard/-14061soft"
258,"0hard/-14057soft"
261,"0hard/-14030soft"
261,"0hard/-14001soft"
263,"0hard/-13937soft"
264,"0hard/-13928soft"
265,"0hard/-13875soft"
267,"0hard/-13863soft"
268,"0hard/-13834soft"
269,"0hard/-13784soft"
270,"0hard/-13740soft"
271,"0hard/-13736soft"
272,"0hard/-13685soft"
273,"0hard/-13620soft"
274,"0hard/-13542soft"
275,"0hard/-13512soft"
276,"0hard/-13504soft"
277,"0hard/-13480soft"
279,"0hard/-13405soft"
280,"0hard/-13337soft"
281,"0hard/-13283soft"
282,"0hard/-13264soft"
284,"0hard/-13170soft"
285,"0hard/-13122soft"
286,"0hard/-13096soft"
287,"0hard/-13078soft"
288,"0hard/-13073soft"
290,"0hard/-12999soft"
291,"0hard/-12933soft"
292,"0hard/-12925soft"
293,"0hard/-12891soft"
304,"0hard/-12817soft"
305,"0hard/-12734soft"
306,"0hard/-12644soft"
307,"0hard/-12622soft"
308,"0hard/-12587soft"
309,"0hard/-12513soft"
311,"0hard/-12482soft"
314,"0hard/-12422soft"
315,"0hard/-12409soft"
317,"0hard/-12395soft"
318,"0hard/-12368soft"
320,"0hard/-12357soft"
321,"0hard/-12259soft"
322,"0hard/-12164soft"
323,"0hard/-12071soft"
324,"0hard/-11975soft"
325,"0hard/-11946soft"
326,"0hard/-11917soft"
328,"0hard/-11899soft"
329,"0hard/-11863soft"
331,"0hard/-11861soft"
332,"0hard/-11860soft"
333,"0hard/-11773soft"
334,"0hard/-11743soft"
335,"0hard/-11724soft"
337,"0hard/-11693soft"
338,"0hard/-11687soft"
339,"0hard/-11630soft"
341,"0hard/-11586soft"
342,"0hard/-11526soft"
344,"0hard/-11519soft"
345,"0hard/-11459soft"
346,"0hard/-11418soft"
347,"0hard/-11417soft"
349,"0hard/-11405soft"
350,"0hard/-11401soft"
351,"0hard/-11348soft"
352,"0hard/-11302soft"
353,"0hard/-11254soft"
354,"0hard/-11235soft"
355,"0hard/-11203soft"
356,"0hard/-11120soft"
357,"0hard/-11076soft"
359,"0hard/-11059soft"
360,"0hard/-10976soft"
361,"0hard/-10950soft"
362,"0hard/-10907soft"
364,"0hard/-10877soft"
365,"0hard/-10866soft"
367,"0hard/-10846soft"
368,"0hard/-10842soft"
369,"0hard/-10824soft"
371,"0hard/-10759soft"
373,"0hard/-10758soft"
374,"0hard/-10732soft"
375,"0hard/-10699soft"
377,"0hard/-10681soft"
378,"0hard/-10680soft"
379,"0hard/-10677soft"
379,"0hard/-10636soft"
380,"0hard/-10599soft"
382,"0hard/-10572soft"
383,"0hard/-10526soft"
383,"0hard/-10515soft"
386,"0hard/-10429soft"
387,"0hard/-10354soft"
388,"0hard/-10350soft"
389,"0hard/-10334soft"
390,"0hard/-10328soft"
391,"0hard/-10238soft"
393,"0hard/-10207soft"
394,"0hard/-10140soft"
395,"0hard/-10056soft"
397,"0hard/-10048soft"
398,"0hard/-9978soft"
398,"0hard/-9946soft"
401,"0hard/-9944soft"
401,"0hard/-9943soft"
403,"0hard/-9939soft"
404,"0hard/-9928soft"
407,"0hard/-9841soft"
409,"0hard/-9803soft"
411,"0hard/-9777soft"
411,"0hard/-9732soft"
412,"0hard/-9714soft"
414,"0hard/-9684soft"
416,"0hard/-9632soft"
417,"0hard/-9620soft"
