"timeMillisSpent","score"
365,"0hard/-17800soft"
369,"0hard/-17728soft"
370,"0hard/-17724soft"
371,"0hard/-17640soft"
372,"0hard/-17569soft"
373,"0hard/-17541soft"
374,"0hard/-17471soft"
376,"0hard/-17412soft"
378,"0hard/-17397soft"
379,"0hard/-17362soft"
380,"0hard/-17275soft"
381,"0hard/-17198soft"
382,"0hard/-17190soft"
383,"0hard/-17160soft"
384,"0hard/-17131soft"
386,"0hard/-17086soft"
387,"0hard/-17061soft"
387,"0hard/-17058soft"
388,"0hard/-16996soft"
389,"0hard/-16937soft"
390,"0hard/-16870soft"
392,"0hard/-16807soft"
394,"0hard/-16746soft"
395,"0hard/-16736soft"
396,"0hard/-16732soft"
397,"0hard/-16642soft"
398,"0hard/-16605soft"
399,"0hard/-16600soft"
409,"0hard/-16587soft"
410,"0hard/-16570soft"
412,"0hard/-16483soft"
413,"0hard/-16417soft"
414,"0hard/-16331soft"
415,"0hard/-16323soft"
416,"0hard/-16268soft"
416,"0hard/-16235soft"
417,"0hard/-16196soft"
418,"0hard/-16156soft"
419,"0hard/-16101soft"
420,"0hard/-16099soft"
421,"0hard/-16044soft"
421,"0hard/-15947soft"
422,"0hard/-15923soft"
423,"0hard/-15910soft"
425,"0hard/-15909soft"
427,"0hard/-15848soft"
427,"0hard/-15829soft"
429,"0hard/-15735soft"
430,"0hard/-15667soft"
431,"0hard/-15665soft"
432,"0hard/-15636soft"
432,"0hard/-15619soft"
434,"0hard/-15577soft"
434,"0hard/-15531soft"
435,"0hard/-15437soft"
437,"0hard/-15396soft"
439,"0hard/-15388soft"
439,"0hard/-15386soft"
440,"0hard/-15290soft"
445,"0hard/-15256soft"
446,"0hard/-15162soft"
447,"0hard/-15133soft"
447,"0hard/-15084soft"
448,"0hard/-15003soft"
449,"0hard/-14936soft"
450,"0hard/-14876soft"
452,"0hard/-14806soft"
453,"0hard/-14777soft"
454,"0hard/-14767soft"
455,"0hard/-14696soft"
457,"0hard/-14675soft"
459,"0hard/-14589soft"
461,"0hard/-14532soft"
463,"0hard/-14493soft"
463,"0hard/-14477soft"
465,"0hard/-14473soft"
466,"0hard/-14427soft"
467,"0hard/-14374soft"
496,"0hard/-14357soft"
502,"0hard/-14323soft"
504,"0hard/-14319soft"
532,"0hard/-14276soft"
538,"0hard/-14201soft"
540,"0hard/-14128soft"
584,"0hard/-14080soft"
586,"0hard/-14064soft"
587,"0hard/-14032soft"
588,"0hard/-13997soft"
589,"0hard/-13916soft"
590,"0hard/-13851soft"
591,"0hard/-13805soft"
593,"0hard/-13768soft"
594,"0hard/-13757soft"
616,"0hard/-13727soft"
619,"0hard/-13723soft"
623,"0hard/-13668soft"
624,"0hard/-13644soft"
629,"0hard/-13565soft"
630,"0hard/-13518soft"
633,"0hard/-13490soft"
634,"0hard/-13470soft"
637,"0hard/-13395soft"
637,"0hard/-13306soft"
639,"0hard/-13252soft"
640,"0hard/-13219soft"
641,"0hard/-13145soft"
643,"0hard/-13136soft"
644,"0hard/-13119soft"
645,"0hard/-13113soft"
646,"0hard/-13064soft"
647,"0hard/-13053soft"
648,"0hard/-12986soft"
