"timeMillisSpent","score"
133,"0hard/-17800soft"
141,"0hard/-17800soft"
186,"0hard/-17700soft"
231,"0hard/-17600soft"
276,"0hard/-17500soft"
314,"0hard/-17400soft"
342,"0hard/-17300soft"
376,"0hard/-17200soft"
407,"0hard/-17100soft"
432,"0hard/-17000soft"
459,"0hard/-16900soft"
486,"0hard/-16800soft"
515,"0hard/-16700soft"
541,"0hard/-16600soft"
571,"0hard/-16500soft"
596,"0hard/-16400soft"
619,"0hard/-16300soft"
639,"0hard/-16200soft"
664,"0hard/-16100soft"
685,"0hard/-16000soft"
710,"0hard/-15900soft"
741,"0hard/-15800soft"
763,"0hard/-15700soft"
785,"0hard/-15600soft"
807,"0hard/-15500soft"
826,"0hard/-15400soft"
845,"0hard/-15300soft"
864,"0hard/-15200soft"
883,"0hard/-15100soft"
897,"0hard/-15000soft"
917,"0hard/-14900soft"
934,"0hard/-14800soft"
949,"0hard/-14700soft"
970,"0hard/-14600soft"
988,"0hard/-14500soft"
1007,"0hard/-14400soft"
1026,"0hard/-14300soft"
1042,"0hard/-14200soft"
1063,"0hard/-14100soft"
1083,"0hard/-14000soft"
1099,"0hard/-13900soft"
1118,"0hard/-13800soft"
1135,"0hard/-13700soft"
1151,"0hard/-13600soft"
1171,"0hard/-13500soft"
1187,"0hard/-13400soft"
1204,"0hard/-13300soft"
1223,"0hard/-13200soft"
1238,"0hard/-13100soft"
1255,"0hard/-13000soft"
1275,"0hard/-12900soft"
1290,"0hard/-12800soft"
1309,"0hard/-12700soft"
1330,"0hard/-12600soft"
1349,"0hard/-12500soft"
1369,"0hard/-12400soft"
1391,"0hard/-12300soft"
1405,"0hard/-12200soft"
1424,"0hard/-12100soft"
1444,"0hard/-12000soft"
1458,"0hard/-11900soft"
1481,"0hard/-11800soft"
1510,"0hard/-11700soft"
1532,"0hard/-11600soft"
1562,"0hard/-11500soft"
1581,"0hard/-11400soft"
1601,"0hard/-11300soft"
1623,"0hard/-11200soft"
1644,"0hard/-11100soft"
1663,"0hard/-11000soft"
1685,"0hard/-10900soft"
